vid_num,SwinBERT Captions,SwinBERT Confidence Scores
2922262003,a man is holding a baby and the baby is waving at the camera.,0.5328783392906189
2428846087,a man is paddling in a kayak and then he flips over.,0.3628391623497009
3740849151,a woman is holding a baby and the baby is playing with her.,0.4489030838012695
4116558765,two cats are shown being petted by a person.,0.3824789524078369
3896532533,a baby is sitting in a stroller and laughing while someone is talking to them.,0.5242796540260315
7477913592,a woman is laughing and laughing while she is eating a cheeseburger.,0.3553466498851776
7526364640,a man is playing a violin while a group of children play instruments.,0.4448015987873077
5306556049,a group of toddlers are playing with toys and toys.,0.4350648522377014
3761582546,a group of people are on a stage and they are dancing to music.,0.5033973455429077
10488004303,a baby is sitting on the floor and looking through a book.,0.5013839602470398
6416652333,a group of people are sledding down a hill in the snow.,0.5593556761741638
8886103892,a boy is using a tool to cut a wooden board.,0.362448900938034
4750512166,a cat is walking around and a cat is playing with the broom.,0.3620138764381408
3332670362,a baby is swinging in a baby swing and laughing.,0.4633916616439819
10864382765,a little girl is playing basketball outside on a court.,0.5194445848464966
7530907250,a man and a small child are standing on a rock and a man is standing on the,0.3750554621219635
3859630486,a woman is holding a baby and the child is walking in the water.,0.3868044912815094
2906873825,a group of men are playing music and singing and playing a song.,0.4161228537559509
3666030640,a person is showing how they eat a hot dog.,0.4047200679779053
3842392593,a man is playing with a cat and the dog jumps up and down.,0.4528005719184875
7492432696,a young boy is sitting at a table and eating a plate of food.,0.5259174108505249
3485555298,a woman is riding a bike down a road and then she is riding a bike.,0.3480891585350036
4863455612,a woman is using a tool to carve a large piece of stone.,0.462451308965683
3089060111,a baby is playing with a toy and then he picks up a toy.,0.4627142548561096
5856167780,a boy is running around a yard and then another boy runs behind him.,0.3506141901016235
2824890841,a group of people are sitting in a forest and talking to each other.,0.472720742225647
11945818994,a group of young boys are dancing in front of a crowd.,0.5252810716629028
8632946304,a young girl is riding a scooter down a paved hill.,0.4826622903347015
9189355320,a boy is riding a bike in the driveway and then he rides it.,0.3390859365463257
2530293734,a person is riding a bike down a path in the woods.,0.5221983790397644
2982166377,a group of people are standing around a field and a person is holding a flag.,0.4320854246616363
4015487071,a man is standing in front of a computer and he is doing some dance moves.,0.3969624042510986
3731899673,a tractor is driving a tractor and a man is driving a tractor.,0.3062376081943512
3205604574,a young boy and a girl are dancing in a room with a tv.,0.3290375471115112
3454731708,a group of people are sitting on the ground and watching some animals,0.3894977867603302
5372042516,a little girl blows out candles on a birthday cake while a boy blows out the candles.,0.4787069857120514
2422024081,a young boy is sitting at a desk and talking on a phone.,0.5236501097679138
3613146287,a dog is running around with a dog and the dog is running around.,0.3217310607433319
5314486265,a little boy is running around in the grass and feeding a bird.,0.3406993746757507
8245178837,a baby is sitting in a high chair and is being fed with a spoon.,0.6116030812263489
6384706009,a little girl is riding a tricycle with a boy on a driveway.,0.3904137015342712
9036651505,a group of kids are sledding down a hill and one of them falls off.,0.519855260848999
4385452407,a person is riding a horse in a large enclosed area.,0.4804311096668243
9134100603,a little girl is sitting in a restaurant and eating a piece of food.,0.5504888892173767
7248401952,a toddler pushes a toy cart across the floor while a woman watches.,0.459102600812912
2873921227,a woman is holding a baby and the baby is trying to get it to her mouth.,0.4273908138275146
6851952624,a band is playing on stage and the audience is cheering.,0.3686226904392242
13517963285,a group of men are sitting at a table and talking to a man on a microphone.,0.4420245587825775
4830393131,a man and a small child are playing with a dog outside in the yard.,0.54038405418396
4220621763,a woman is sitting on a couch and is opening a package with a dog.,0.4348933696746826
7011018565,a man is walking with a dog and then gives him a treat.,0.3600283563137054
3035546739,a group of people are riding bikes down a trail.,0.5778259634971619
5402233708,a man is walking around a room with a large chair.,0.2779378890991211
5194023015,a group of people are on a stage and they are doing a dance.,0.4715264737606048
4397841774,a boy is sliding down a snowy hill on a sled.,0.5657795071601868
4742652230,a woman and a child are playing on a play mat.,0.3610857427120209
10786013204,a group of people are preparing a meal in a restaurant.,0.495978981256485
4930378590,a band is playing on stage and the audience is playing the guitar and singing.,0.3804645836353302
5231353095,a man is playing a guitar and singing into a microphone.,0.6540356874465942
3711174274,a young girl hits a large yellow ball in a office.,0.3846007585525512
9658373642,a boy is pushing a toy wagon in a yard with his dog in it.,0.3998354375362396
5105371735,two young children are sitting at a table and opening gifts.,0.4878979325294494
5840213492,a group of people are riding their bikes through a forest.,0.535318911075592
2574374895,a baby is sitting on a couch and drinking from a sippy cup.,0.5389276742935181
8227806049,a man is holding a baby and the baby is making noises.,0.4929716289043426
13899022254,a baby is sitting in a bounce house and then he sneezes.,0.4392111897468567
6981292292,a young boy is playing with a lego set and talking to someone.,0.4576685726642608
3747923836,a group of people are on a dock and one man is trying to get a ramp off,0.3287616968154907
7580367082,an elderly woman is rubbing the thumb of an older woman.,0.4723700881004333
6878273952,a baby is sitting in a high chair and shaking his head back and forth.,0.5934595465660095
5929534589,a person is driving a car across a shallow body of water.,0.5237566828727722
10437686463,two little girls are standing on a couch and they are singing and dancing.,0.4206402897834778
8726215081,a baby is walking around and then starts to walk away.,0.3607094883918762
7445617208,a band is playing on stage and one of them is playing the drums.,0.3807879686355591
4178425250,a little boy is sitting on a chair and then he walks away.,0.3456889688968658
3430989282,a man is walking down the street and then a man is walking across the street.,0.4124983549118042
11169386614,a group of people are running and jumping around in a basket.,0.4003791511058807
12078592673,a woman is showing a boy how to make a pizza.,0.5201169848442078
6257273545,two young men are sitting on the floor and making funny faces.,0.4685441255569458
5929352113,a baby is laying on the floor and laughing while a man is tickling him.,0.5290455222129822
4321131597,a group of people are celebrating a birthday party and a boy blows out candles on a cake,0.4647644758224487
5493209281,a group of men are working on a car and talking about it.,0.4212865829467773
7604206790,a group of kids are sitting on the floor and one boy is painting a piece of paper,0.3878367245197296
4154619533,a man and woman are on stage singing karaoke.,0.5253106355667114
6954179507,a group of people are on a boat and they are moving around.,0.3385883867740631
2582245375,a man and a woman are dancing together on a deck.,0.5608599781990051
4196992672,a young boy is sitting on the floor playing a guitar.,0.6201095581054688
4112204909,a group of elephants are walking down a road in a desert.,0.4245778024196625
8400494596,a man is talking to a group of people who are sitting on a couch.,0.5296308994293213
5748513118,a woman and a man are swinging a rope and swinging them around.,0.3364388048648834
6074900172,a man is showing how to use a new plane.,0.2892648577690124
2825594207,a group of people are doing a dance routine on stage.,0.500617265701294
3625960287,a group of people are watching a man hold a small snake.,0.4590178430080414
5602364659,a woman is sitting on the floor and a boy is sitting on the floor and the boy,0.3464188873767853
13166998645,a little boy is sitting on the floor playing with a toy train set.,0.5514976382255554
3305288577,a man is playing with a young child and making him laugh.,0.4726074934005737
3439955661,a little boy runs and jumps into a room while a woman talks to him.,0.3881470561027527
3148635011,a little boy is sitting in a chair and is trying to open a book.,0.4325853586196899
4074013870,a little boy is walking around in a living room and then he walks away.,0.4088880717754364
4823383982,a group of girls are sitting on a couch eating and eating food.,0.5023730993270874
4136860893,two toddlers are eating a cup of food and a woman is talking to them.,0.3624396026134491
2739709393,a baby is crawling on a bed and then a woman is talking to her.,0.4639557898044586
7344039494,a man and woman are dancing to music in a restaurant.,0.4604621827602386
5325035068,three girls are standing in a room and they are doing a dance.,0.3707697689533233
4177367968,a man is holding a baby and the baby is shaking his head.,0.4808000326156616
8617546237,a group of people are singing and singing while a girl is holding a piece of wood.,0.3369351327419281
3481209187,a group of people are hula hooping in a park.,0.5861051082611084
3653430541,a group of people are riding their bikes through a forest.,0.4063056111335754
4171080632,a group of people are dancing and dancing to music.,0.4813680052757263
4861891761,a woman and a boy are sitting on the ground and working on a piece of metal.,0.4903411567211151
4260983848,a little girl is putting on a face and then she puts some makeup on her face.,0.3093064129352569
6416879557,a group of people are on stage playing instruments and singing.,0.506202220916748
6127822568,a man is holding a toddler and he is eating an ice cream cone.,0.5730200409889221
4754644196,a group of people are sitting on a cliff and watching a man throw rocks into the water,0.414715439081192
2623617367,a man is throwing a dart at a target in a backyard.,0.4191943407058716
2828927371,a baby is sitting in a baby seat and is being tickled by a woman.,0.4880961179733276
5228329870,a baby is sitting in a baby walker and blowing their nose.,0.4755164980888366
5042559752,two men are moon walking back and forth in a shopping mall.,0.5240297317504883
6179595616,a woman is holding a baby and the baby is talking to her.,0.4947428703308105
5588738404,a cat is lying on a blanket and a person is petting it.,0.5649940967559814
8614954803,a woman is talking to a group of people in a classroom.,0.460978239774704
12952480344,a woman is pouring a beer into a glass and then she is pouring it into a glass,0.4034715890884399
9094000959,a little girl is sitting on a bed playing with a remote control.,0.582352340221405
2844635571,two young boys are playing in a backyard with water balloons.,0.4562386274337768
2479343168,a man is riding a motorcycle and then another man comes out of the bike and gets on,0.3017439246177673
3381752581,a cat is running in the kitchen and a person is running in the kitchen.,0.3955125510692596
10149430394,a woman is riding a bike down a dirt path while two children are walking behind her.,0.4007983803749084
7539163668,a woman is holding a baby and then the baby walks away.,0.4179547131061554
4740931975,a man is standing on a bridge and he is catching a fish.,0.4558130800724029
9214485291,a baby is sitting on a bed playing with a toy and then picks up a sippy,0.4731877744197845
2618747005,a group of people are swinging on a swing while a man is talking to them.,0.4728846549987793
3386238080,a man is holding a phone and then he shows the camera how to use it.,0.3538580238819122
6048665840,a group of people are dancing to music in a room.,0.5343486666679382
5706585620,a group of people are riding horses through a shallow stream.,0.6008984446525574
6764483319,a man and woman are sitting down and talking to each other.,0.4758929014205932
8842314828,a baby is laughing while a man is playing with a baby.,0.3949309289455414
8208931952,a baby is crawling on the floor and then falls over.,0.4691717028617859
10174423206,two boys are playing rock paper scissors and the boy hits the boy with his fists.,0.3976577222347259
4000246774,a band is playing on stage and the band is playing music.,0.3873050212860107
8268305522,a person is filming a bird that is in a tree.,0.357276052236557
2501008938,a little girl is walking in a shallow river with a bucket and water.,0.3583822250366211
2971706210,a young girl is sitting at a table and eating a bowl of soup.,0.4591888189315796
2956081853,two babies are sitting in a highchair and drinking milk from a cup.,0.4942620098590851
5451088285,a man is playing with a little boy and he is jumping up and down.,0.4762402474880218
5728924013,a baby is playing with a doll and then a little girl is playing with it.,0.3405913114547729
2508145361,a man is standing on the beach with a little boy and he is throwing a ball in,0.3706315457820892
3332043783,a group of people are sitting in a room and they are playing instruments.,0.5034950971603394
6885309190,a baby is sitting in a baby seat and shaking his head back and forth.,0.5666589736938477
4672625782,a group of people are sitting on a boat and they are trying to get out of the,0.4199929535388946
10023613284,a man is on stage and then he starts to sing.,0.316476970911026
4522298433,a dog is running around and a person is shaking the dog.,0.250923752784729
5012237466,a little boy is playing with water and water in a water fountain.,0.3830204010009765
8898198130,two babies are sitting on a couch and one of them is holding a baby.,0.4607870280742645
4730872402,a woman is holding a baby and the baby is yawning.,0.5907951593399048
8072793932,a little boy is holding a bucket and is trying to milk a cow.,0.5124742388725281
3463613291,a baby is playing a piano and then stops and walks away.,0.3324272334575653
9963900426,a woman is picking up a large amount of food from a container.,0.3406405746936798
4337653722,a person is riding a horse through a snowy field.,0.5584007501602173
5003718676,a boy and a girl are riding on a lawnmowers.,0.4686573445796966
3728184329,a person is swinging on a trapeze and then they are swinging on a trapez,0.418453186750412
4829041184,a dog runs across a kitchen floor and a person runs towards a cat.,0.3180125057697296
8507883824,a man and a young boy are riding in a toy car.,0.4152960181236267
7047209201,a man is pushing a child in a swing while a man is talking to them.,0.4224146604537964
7360147620,a group of birds are eating food out of the ground.,0.4450561106204986
9935699345,a woman is swinging on a trapeze and then she falls off.,0.4576931297779083
8350935607,a little girl is jumping rope in a kitchen and then another girl jumps up and down.,0.4391945302486419
3789179865,a person is using a razor to shave a sheep.,0.4575779438018799
5306491665,two babies are sitting on the floor and one of them is crying.,0.483231782913208
4460322604,a man and a little girl are sitting at a table and the little girl is shaking her,0.4909161031246185
6378153655,a person is holding a bird in their hand and then a bird is shown.,0.3767421841621399
3516935615,a person is showing how they play with a dog on a bed.,0.4584041833877563
2794873229,a person is petting a cat that is laying on a bed.,0.6091964840888977
8392813576,a man and a woman are sledding down a snowy hill.,0.5680895447731018
5033596068,a cat is laying on a bed and a person is petting it.,0.5556546449661255
10830982353,a group of people are gathered around a table and they are eating food.,0.4257849752902984
8556691005,a little boy is playing with his mom and he is playing with his backyard.,0.3226323127746582
6321835042,a group of people are sitting at tables and talking about a conference.,0.4599252641201019
4198999510,a woman holds a baby and the baby kisses her.,0.4537388682365417
5996342347,a little boy is trying to eat a string that is tied to a string.,0.4716075956821441
2873946707,a man is at a podium and is getting his head washed by a man.,0.306789368391037
2407193002,a young boy is playing a guitar and singing while a woman is talking to him.,0.4810321033000946
4854593577,a person is riding a jet ski in the water while a boat is behind them.,0.3755629360675812
5031528157,a little boy is looking through a glass door and then he turns around and walks away.,0.3529857993125915
2958846173,a man is pouring a beer into a glass and then he opens it.,0.3763084709644317
5503751458,two toddlers are sitting on a couch and watching tv.,0.4719164967536926
4738042036,a baby is walking around a room and playing with a toy and then picks up a bottle,0.3694325387477875
3561135916,a little girl is sitting at a table and blowing out candles on a cake.,0.5400993824005127
3277667959,a man is using a chainsaw to cut a piece of wood.,0.5669770240783691
4336614054,a group of people are outside and they are sliding down a hill on a sled.,0.5327997803688049
7501330218,a little girl is riding her bike down the sidewalk.,0.5789174437522888
9246610660,a little girl is sitting on a bench and petting a cat.,0.5196748375892639
5477272417,a woman and a man are digging in a forest and digging for something.,0.3484381139278412
8224945887,a little boy is playing with a lego set on the floor.,0.4959243834018707
6973757699,a girl is riding a bike down a sidewalk and then stops.,0.430954247713089
4164784411,two young girls are sitting on a bench and making funny faces.,0.3716242909431457
5205452346,a group of men are sitting at a table and talking and drinking.,0.48230841755867
9304080249,a young boy is playing a toy keyboard in a living room.,0.4779689908027649
5553110507,a man is sitting at a table talking to a group of people.,0.530411958694458
11342887364,a man and a woman are dancing in a room.,0.4460957944393158
5918453123,two young boys are sitting on a couch and talking to each other.,0.5123030543327332
8029969533,two girls are sitting in front of a green wall and talking.,0.5095385909080505
4009018967,two little girls are dancing in front of a tv and the little girl is watching.,0.4220695793628692
10376859826,a girl is opening up a gift and then another girl is talking to her.,0.3014177978038788
6429422487,a man is sitting in a chair and talking to the camera.,0.4568930268287658
2785792401,a little girl is playing a piano and singing a song.,0.553682804107666
3382455517,a man holds a bird in his hand and holds it's hand.,0.4990636706352234
4273509832,a person is holding a bird and then a bird is eating it.,0.3388676941394806
10922064546,a woman is speaking at a podium while a group of people are seated at tables.,0.4021846652030945
4954732488,a group of people are riding in a car and talking to each other.,0.529269278049469
3440542069,a woman is sitting on a chair and a little girl is sitting on a chair and she,0.4226866364479065
2962278896,a baby is playing with a baby in the bathtub.,0.5052400827407837
3812429626,a group of people are walking down a trail in a wooded area.,0.5685979127883911
9180972556,a baby in a stroller is crying and then falls asleep.,0.4597587585449219
2777021212,a group of people are standing around and talking to each other.,0.4454277753829956
8148337178,a group of women are singing and dancing in front of a crowd.,0.5684770941734314
3860597566,a group of people are standing in front of a microphone and they are playing instruments.,0.401568204164505
5255136217,a woman is on stage performing a song on a stage.,0.3663123548030853
2779340329,a man is sitting on a train and a little boy is talking to him.,0.4998958706855774
5972972222,a dog is throwing a ball at a dog and the dog runs around.,0.3688496649265289
4959088086,a baby is walking with a toy while a man is walking around.,0.3675917387008667
7173743064,a boy is riding a bike down the sidewalk and then stops to ride it.,0.3872606158256531
3536158907,a baby is crawling on the floor and then a woman is talking to them.,0.4347804486751556
5697824411,a man is lifting weights in a gym while others watch.,0.482558399438858
2591888090,a little boy is pushing a little boy in a stroller.,0.5251538753509521
4571644750,a little boy is shaking his head and shaking his head back and forth.,0.5292037725448608
6594138201,a little boy is playing with his sister and making him laugh.,0.4229274094104767
5750856844,two babies are sitting in a car and blowing out candles.,0.5086885094642639
7064920441,a baby is sitting on a man's lap and is laughing while he is drinking from,0.4502156376838684
5032479143,a group of people are riding bikes down a road.,0.4949850440025329
4822565837,a group of kids are eating cake at a table.,0.462786853313446
4695593712,a young boy is playing with a remote control and watching television.,0.5069863200187683
10483027904,a baby is sitting on the floor pushing a toy around.,0.461861789226532
4637735271,a man is holding a baby and the baby is crying.,0.561389148235321
8727084602,a cat is laying on a bed and a person is playing with it.,0.4588951468467712
3753830144,a teacher is writing on a chalkboard while a teacher is talking to him.,0.4638816118240356
3512293350,a man is talking to a group of people who are sitting at a table.,0.464575320482254
10931176255,a little girl is sitting on a couch and a boy is jumping up and down.,0.4135688245296478
3594312388,a person is holding a cat and the cat is trying to pet it.,0.3768605887889862
4885355005,a person is recording a video of a car and a person is walking down the street.,0.2802493274211883
3430195244,a person is holding a bird that is in front of them,0.4114081561565399
3527492411,a woman is holding a baby and the baby is trying to get the baby to the baby,0.4535627663135528
5311464740,a man and a child are sledding down a snowy hill.,0.6257583498954773
6080431642,a man is in a pool with his daughter and she is playing with him.,0.3680782914161682
3561978613,a man is sitting on top of an alligator and holding its mouth open.,0.5399499535560608
7324192392,a woman is giving a dog a bath outside with a hose.,0.4840280413627624
6993049783,a car is driving through a river and then a man is driving through the water.,0.3456515669822693
5736690354,a man is riding a horse around a dirt field.,0.5908927917480469
7025045973,a little boy is crawling around on the floor and then falls down.,0.4267475306987762
8625406771,a woman is walking a dog on a leash and a dog is running around.,0.4167332053184509
3441910437,a person is swinging from a rope and then jumps into a pool.,0.4472792148590088
3261112327,a chicken is running around in the woods and then a man is talking to him.,0.3435769379138946
3148410643,a baby is sitting in a bathtub and is playing with a toy.,0.5115676522254944
8568772570,a group of people are standing on a pier and a woman throws a water balloon at the,0.4154892861843109
5307245582,a baby is sitting in a woman's lap and the baby is waving at the camera,0.5601722598075867
9010710024,a group of men sing and dance while holding microphones.,0.4728683233261108
12753577835,a little boy is playing with a ball and a little boy is throwing it to a boy,0.3360956907272339
8032967534,a man is sitting on a stage and singing into a microphone while a woman is sitting next,0.4508187770843506
3765087719,a woman is playing a guitar and singing while another woman plays the guitar.,0.4366805851459503
5384066179,a little boy is pushing a toy car down the sidewalk.,0.5157703161239624
9175190419,a little girl is using a plastic bucket to mix a sand mix.,0.3681668937206268
3579030253,a small dog is running around and a person is throwing a towel to the floor.,0.3117964565753937
13983574774,a group of children are sitting on a couch and opening presents.,0.4775633811950683
13199465314,a group of kids are playing with a toy puppet.,0.3884795010089874
5695083572,a young boy is riding his bike in the street and then he stops and rides off.,0.3444468080997467
2916577028,two men are playing tennis on a court while a crowd watches.,0.4869863390922546
12908685313,a group of people are in a canoe and they are trying to paddle over the water.,0.3844937086105346
2932961019,a cat is lying on the floor and someone is petting it.,0.5575195550918579
4274073959,two women are on a deck and a man throws a frisbee into the air.,0.422027438879013
4751951497,two girls are sitting at a desk and talking to each other.,0.5062133073806763
6016490500,a woman and a young girl are sitting on the ground and one of them is sitting down,0.4804094135761261
2779111829,a group of people are having a pillow fight in the backyard.,0.5068432688713074
11166208165,two young girls are sitting on a couch and one of them is making a funny face.,0.4504962563514709
4925554355,a group of people are walking down a street with a group of people.,0.4625574052333832
3480618846,a group of people are walking down a path in a wooded area.,0.6109799742698669
10262640166,a woman is giving a presentation in front of a class.,0.5358039736747742
4825019426,a man and a little girl are playing a hand clapping game.,0.5019963979721069
7484513326,a man is playing a guitar while another man is singing.,0.4557082951068878
3688391139,a group of people are riding in a toy car.,0.415742427110672
5579224246,a little boy is spreading peanut butter on a sandwich and then he puts some peanut butter on,0.4181549549102783
4854853022,two women are riding on a jet ski and being pulled by a boat.,0.4858585894107818
3210170020,a boy and a girl are playing with a toy swords.,0.423321783542633
2621535368,a baby is sitting on a woman's lap and is playing with a phone.,0.5263823866844177
5183812946,a little girl is brushing her teeth in the bathroom while her sister watches.,0.4998095631599426
8857007026,a group of people are trying to get a boat out of a lake.,0.4372656941413879
6045316181,two babies are playing in a bathtub and one of them is playing with a toy.,0.4589255750179291
10734790773,two babies are sitting at a table and laughing and laughing.,0.432079404592514
4167294363,a little boy is sitting in a toy car and is being pushed by a man.,0.4743557572364807
8900428927,a man and two children are sitting on top of an elephant and a man is holding a,0.4064312875270843
5767475982,a group of people are outside and they are doing sign language.,0.493201732635498
8696216243,a woman is playing with a little boy and the baby is playing with toys.,0.3711143136024475
3377976885,a group of people are watching a bear in a zoo.,0.3827522695064544
7455021774,a baby is laying on a couch and playing with a spinner.,0.5572823286056519
7913968862,a woman is lifting weights in a gym with other people.,0.4983036518096924
9443556067,a group of people are standing around a car and a man is talking about it.,0.4762510955333709
6183695214,a man is driving a jeep through a muddy stream.,0.3985615372657776
4563323343,a cat is laying on a bed and a person is petting it.,0.5483384132385254
6936757706,a woman is feeding a little girl some ice cream.,0.479221373796463
3434653211,a young boy is walking through a door and then he opens the door.,0.3477862477302551
5141356733,two little girls are playing with a toy balloon and a dog runs behind them.,0.3672768771648407
12299711406,a little boy is sitting at a table and is pouring milk into a cup.,0.4886387586593628
7888556496,a woman is sitting on a table with a dog and she is talking to her.,0.4051926434040069
6447803681,a woman is playing with a baby and the baby is playing with her.,0.4356467425823211
4094248027,a group of kids are in a living room and they are playing a toy.,0.410792589187622
2399344595,a man and a young boy are washing dishes in a sink.,0.5845770835876465
6029706386,a man is helping a baby pick up easter eggs.,0.4419310986995697
5999090287,a group of people are dancing in a field while a woman is talking to them.,0.4009323120117187
5362528947,a man is riding a snowmobile down a snowy mountain.,0.506525993347168
3136982378,two people are fencing in a yard with a group of people watching.,0.4079849123954773
4986217416,a cat is walking around a house and a person is watering the house.,0.3778168857097626
9975128456,a woman is holding a baby and the baby is waving at the camera.,0.5264871716499329
5188348585,a man is pouring a drink into a glass and then pouring it into a glass.,0.4985019564628601
7792142790,a group of children are running around on a patio.,0.4195686876773834
6133785008,a dog runs and jumps onto a deck and a dog runs by.,0.3581271469593048
8686938112,a group of people are racing on a dirt track.,0.4991326630115509
6994417868,a person is playing a toy piano with their fingers.,0.4480184018611908
5275599750,a man is playing a pinball game in a arcade.,0.4431425929069519
7227831086,a man is riding a bike down a dirt path.,0.5524873733520508
9598464461,a woman and a small child are petting a goat.,0.4951284229755401
6885631865,a woman is tickling a baby and the baby laughs.,0.509842574596405
3228132498,a man is on stage and hugs a woman in a wedding dress.,0.3437719345092773
3201948915,a dog is chasing a ball and a cat is running away.,0.3323578834533691
6827449094,a young boy is riding a toy car around a room.,0.4619044363498688
4873868719,a boy is swinging on a rope and a dog is running in the background.,0.3879042267799377
3383323177,a man is holding a baby and the baby is waving at the camera.,0.5315579771995544
3495630576,a dog is flying in the air and a dog is barking at it.,0.4459766149520874
3546634491,a woman is talking and then she puts a jar of salt on a table.,0.3045638501644134
6243919243,a person is driving a motorcycle down a busy street.,0.4462222456932068
4000445275,a baby is sitting in a high chair and is crying and clapping her hands.,0.4956322610378265
5276779893,a woman is sitting on the floor and a small boy is clapping his hands.,0.4979965984821319
7238677454,a man is holding a baby and the baby is trying to get him to go.,0.3870264887809753
4533057354,a little girl is playing with a toy car and a little girl is playing with a toy,0.369998961687088
9132487788,three men are outside and one is playing with a plastic bag.,0.324540227651596
3121452683,a man and a woman are dancing together in a yard.,0.4582090973854065
6974250690,a woman is playing with a baby and the baby is laughing.,0.540377140045166
4764302721,a man is walking with a dog in a store and then he walks away.,0.3495800495147705
3465242353,a woman is holding a baby and the baby is crying.,0.3887213170528412
3631211612,a group of people are watching a man who is blowing up a blow up balloon.,0.4162477850914001
6564470685,a dog is running and a dog jumps up and catches a ball and throws it to the,0.3107188642024994
4597414801,a woman is holding a cat and talking about it.,0.4576743841171264
5853657753,a man is talking to a woman while she is putting on her face.,0.347351461648941
4039239344,a person is feeding a duck in the water with a bird.,0.2825390100479126
4576992325,a boy is riding a skateboard and doing tricks on a skateboard.,0.4815599322319031
9069281283,a man is walking on a ladder while two other men are watching.,0.3839003145694732
5445670939,a woman is playing with a little girl and the child is laughing.,0.4493617713451385
6575303259,a group of people are singing and dancing to a song.,0.4643914103507995
9297698436,a baby is sitting in a chair and then someone is making faces.,0.3686337172985077
3972321905,a man is teaching a little girl how to ride a bike.,0.5685383677482605
6625133293,two women are in a grocery store and they are packing items into a bag.,0.3735921382904053
4393377348,a baby is sitting on the floor and playing with a harmonica while a woman is talking to,0.4389227926731109
3524009829,a man and a woman are standing on a bridge and talking to each other.,0.4852580726146698
4070768447,a baby is playing with a toy and then he picks up a toy and plays with it,0.3981159925460815
4665788205,three men are standing in a room and one of them is putting on a face.,0.3757272660732269
7534825518,a young boy is riding his bike in a parking lot.,0.5411911606788635
8128188117,a baby is sitting on a man's lap and is playing with a toy.,0.5570781826972961
2955511140,a man and a woman are standing on a lake and looking at the camera.,0.4202086329460144
5592676458,a group of kids are washing dishes in a sink.,0.4270780980587005
5500850753,a group of people are standing around a table and smoking.,0.4359346926212311
3948139295,a woman is hitting a golf ball with a golf club.,0.6109382510185242
2898351996,a person is driving a four wheeler through a muddy field.,0.5221464037895203
7605780282,a group of kids are playing with a toy train set.,0.5040619373321533
3769768941,a dog is running around in a park with a man and a dog is running around.,0.3457082509994507
2548607048,a group of young children are climbing up a ladder and one of them jumps off the bed,0.3798647224903106
4326843514,a baby is sitting on a woman's lap and blowing his nose.,0.5857542157173157
12884491894,a baby is sitting in a toy car and shaking his head back and forth.,0.5671774744987488
3819750158,a young boy is trying to get a car out of a car.,0.4680287837982178
2582976771,a little boy is crying and walking around the living room.,0.3749997913837433
2488260327,a woman is holding a baby and the baby is laughing.,0.5019513964653015
6382059603,a man is sitting in a car and a little boy is dancing to music.,0.4300014078617096
13925904946,two people are kayaking down a river and then they fall over.,0.4046097695827484
4311927018,a group of construction workers are working on a building.,0.5459235906600952
5410541521,a skier is skiing down a hill in a competition.,0.4329560399055481
8340480194,a dog is sitting on a couch and a woman is sitting on a couch.,0.4265531599521637
13516495903,two young children are playing on a blow up slide.,0.4713086485862732
5925869325,a group of men are sitting around a fire and drinking alcohol.,0.4884515702724457
3068792452,a man is proposing to a woman in a restaurant.,0.4877300560474396
10747331063,a baseball player throws a ball to a catcher who catches it.,0.3999573290348053
9663613477,a dog is being walked up and down by a person.,0.3912069201469421
4704121949,a person is driving a car down a track at night.,0.5402472019195557
9711707112,a group of people are walking through a forest and looking for something.,0.4966706335544586
2868301160,a man is standing on a golf course and is talking to a man.,0.36257004737854
2969688375,a woman is showing a little boy how to carry a baby in a room.,0.3737995028495788
13496784364,a man is holding a cat and petting it while the cat is sitting on the floor,0.4146745204925537
4794935391,a man is sitting at a table eating cake with his hands.,0.418839156627655
4497829146,a little girl is playing with a phone and then she gets up and starts crying.,0.3642232418060303
2758135371,a group of people are on a stage and they are clapping and clapping.,0.5389479398727417
5363776323,a baby is sitting on the floor chewing on a toy and then he picks up a toy,0.393800288438797
6855765877,a woman is rolling a dog in the snow and a dog runs around.,0.3439853191375732
7507172114,a group of people are standing on a river and one man is holding a device in his,0.4268409013748169
2733959191,a man is singing on stage while a crowd cheers.,0.3838209807872772
2774457371,a cat is being washed in the sink while a person is running water on the sink.,0.387660264968872
6152708743,a baby is swinging in a bouncer and then falls back and forth.,0.3851155638694763
8906111356,a bear is hanging on a tree and a woman is talking to her.,0.3696978986263275
2486475553,a group of people are running around a course with a dog running around.,0.4409436881542206
3672431760,a woman is walking a dog on a leash while a dog runs around.,0.4320672154426574
8501394817,a young boy is playing basketball in his driveway and he is making a basket.,0.3722960650920868
6134687264,a baby is crawling on the floor and then crawls towards the camera.,0.4913577735424042
8553752644,a woman is sliding down a hill on a sled and then falls off.,0.4930191934108734
7824310242,a baby is laying down and a person is holding a mask over his ear.,0.3263877928256988
3006009155,a group of small children are playing in the grass.,0.5161572098731995
4688734758,a little girl is jumping up and down on a bed and then a little girl is dancing,0.3393237590789795
4127483344,a man is walking in a river with his dog and a dog is running in the water,0.3872416317462921
9296160135,a woman is sitting on a couch with a baby and the baby is hugging the baby.,0.4739104807376861
7251069966,a dog is outside and a person is dribbling a ball with a dog.,0.4189589023590088
4440840337,two men are sitting in a chair and talking to each other.,0.4096363186836242
2733330747,a man is walking around a building and looking at the camera.,0.3754772543907165
