video_id,SwinBERT Captions,SwinBERT Confidence Scores
3613146287,a dog is running around with a dog and the dog is running around.,0.321731061
5314486265,a little boy is running around in the grass and feeding a bird.,0.340699375
8245178837,a baby is sitting in a high chair and is being fed with a spoon.,0.611603081
6384706009,a little girl is riding a tricycle with a boy on a driveway.,0.390413702
9036651505,a group of kids are sledding down a hill and one of them falls off.,0.519855261
4385452407,a person is riding a horse in a large enclosed area.,0.48043111
9134100603,a little girl is sitting in a restaurant and eating a piece of food.,0.550488889
7248401952,a toddler pushes a toy cart across the floor while a woman watches.,0.459102601
2873921227,a woman is holding a baby and the baby is trying to get it to her mouth.,0.427390814
6851952624,a band is playing on stage and the audience is cheering.,0.36862269
13517963285,a group of men are sitting at a table and talking to a man on a microphone.,0.442024559
4830393131,a man and a small child are playing with a dog outside in the yard.,0.540384054
4220621763,a woman is sitting on a couch and is opening a package with a dog.,0.43489337
7011018565,a man is walking with a dog and then gives him a treat.,0.360028356
3035546739,a group of people are riding bikes down a trail.,0.577825963
5402233708,a man is walking around a room with a large chair.,0.277937889
5194023015,a group of people are on a stage and they are doing a dance.,0.471526474
4397841774,a boy is sliding down a snowy hill on a sled.,0.565779507
4742652230,a woman and a child are playing on a play mat.,0.361085743
10786013204,a group of people are preparing a meal in a restaurant.,0.495978981
4930378590,a band is playing on stage and the audience is playing the guitar and singing.,0.380464584
5231353095,a man is playing a guitar and singing into a microphone.,0.654035687
3711174274,a young girl hits a large yellow ball in a office.,0.384600759
9658373642,a boy is pushing a toy wagon in a yard with his dog in it.,0.399835438
5105371735,two young children are sitting at a table and opening gifts.,0.487897933
5840213492,a group of people are riding their bikes through a forest.,0.535318911
2574374895,a baby is sitting on a couch and drinking from a sippy cup.,0.538927674
8227806049,a man is holding a baby and the baby is making noises.,0.492971629
13899022254,a baby is sitting in a bounce house and then he sneezes.,0.43921119
6981292292,a young boy is playing with a lego set and talking to someone.,0.457668573
3747923836,a group of people are on a dock and one man is trying to get a ramp off,0.328761697
7580367082,an elderly woman is rubbing the thumb of an older woman.,0.472370088
6878273952,a baby is sitting in a high chair and shaking his head back and forth.,0.593459547
5929534589,a person is driving a car across a shallow body of water.,0.523756683
10437686463,two little girls are standing on a couch and they are singing and dancing.,0.42064029
8726215081,a baby is walking around and then starts to walk away.,0.360709488
7445617208,a band is playing on stage and one of them is playing the drums.,0.380787969
4178425250,a little boy is sitting on a chair and then he walks away.,0.345688969
3430989282,a man is walking down the street and then a man is walking across the street.,0.412498355
11169386614,a group of people are running and jumping around in a basket.,0.400379151
12078592673,a woman is showing a boy how to make a pizza.,0.520116985
6257273545,two young men are sitting on the floor and making funny faces.,0.468544126
5929352113,a baby is laying on the floor and laughing while a man is tickling him.,0.529045522
4321131597,a group of people are celebrating a birthday party and a boy blows out candles on a cake,0.464764476
5493209281,a group of men are working on a car and talking about it.,0.421286583
7604206790,a group of kids are sitting on the floor and one boy is painting a piece of paper,0.387836725
4154619533,a man and woman are on stage singing karaoke.,0.525310636
6954179507,a group of people are on a boat and they are moving around.,0.338588387
2582245375,a man and a woman are dancing together on a deck.,0.560859978
4196992672,a young boy is sitting on the floor playing a guitar.,0.620109558
4112204909,a group of elephants are walking down a road in a desert.,0.424577802
8400494596,a man is talking to a group of people who are sitting on a couch.,0.529630899
5748513118,a woman and a man are swinging a rope and swinging them around.,0.336438805
6074900172,a man is showing how to use a new plane.,0.289264858
2825594207,a group of people are doing a dance routine on stage.,0.500617266
3625960287,a group of people are watching a man hold a small snake.,0.459017843
5602364659,a woman is sitting on the floor and a boy is sitting on the floor and the boy,0.346418887
13166998645,a little boy is sitting on the floor playing with a toy train set.,0.551497638
3305288577,a man is playing with a young child and making him laugh.,0.472607493
3439955661,a little boy runs and jumps into a room while a woman talks to him.,0.388147056
3148635011,a little boy is sitting in a chair and is trying to open a book.,0.432585359
4074013870,a little boy is walking around in a living room and then he walks away.,0.408888072
4823383982,a group of girls are sitting on a couch eating and eating food.,0.502373099
4136860893,two toddlers are eating a cup of food and a woman is talking to them.,0.362439603
2739709393,a baby is crawling on a bed and then a woman is talking to her.,0.46395579
7344039494,a man and woman are dancing to music in a restaurant.,0.460462183
5325035068,three girls are standing in a room and they are doing a dance.,0.370769769
4177367968,a man is holding a baby and the baby is shaking his head.,0.480800033
8617546237,a group of people are singing and singing while a girl is holding a piece of wood.,0.336935133
3481209187,a group of people are hula hooping in a park.,0.586105108
3653430541,a group of people are riding their bikes through a forest.,0.406305611
4171080632,a group of people are dancing and dancing to music.,0.481368005
4861891761,a woman and a boy are sitting on the ground and working on a piece of metal.,0.490341157
4260983848,a little girl is putting on a face and then she puts some makeup on her face.,0.309306413
6416879557,a group of people are on stage playing instruments and singing.,0.506202221
6127822568,a man is holding a toddler and he is eating an ice cream cone.,0.573020041
4754644196,a group of people are sitting on a cliff and watching a man throw rocks into the water,0.414715439
2623617367,a man is throwing a dart at a target in a backyard.,0.419194341
2828927371,a baby is sitting in a baby seat and is being tickled by a woman.,0.488096118
5228329870,a baby is sitting in a baby walker and blowing their nose.,0.475516498
5042559752,two men are moon walking back and forth in a shopping mall.,0.524029732
6179595616,a woman is holding a baby and the baby is talking to her.,0.49474287
5588738404,a cat is lying on a blanket and a person is petting it.,0.564994097
8614954803,a woman is talking to a group of people in a classroom.,0.46097824
12952480344,a woman is pouring a beer into a glass and then she is pouring it into a glass,0.403471589
9094000959,a little girl is sitting on a bed playing with a remote control.,0.58235234
2844635571,two young boys are playing in a backyard with water balloons.,0.456238627
2479343168,a man is riding a motorcycle and then another man comes out of the bike and gets on,0.301743925
3381752581,a cat is running in the kitchen and a person is running in the kitchen.,0.395512551
10149430394,a woman is riding a bike down a dirt path while two children are walking behind her.,0.40079838
7539163668,a woman is holding a baby and then the baby walks away.,0.417954713
4740931975,a man is standing on a bridge and he is catching a fish.,0.45581308
9214485291,a baby is sitting on a bed playing with a toy and then picks up a sippy,0.473187774
2618747005,a group of people are swinging on a swing while a man is talking to them.,0.472884655
3386238080,a man is holding a phone and then he shows the camera how to use it.,0.353858024
6048665840,a group of people are dancing to music in a room.,0.534348667
5706585620,a group of people are riding horses through a shallow stream.,0.600898445
6764483319,a man and woman are sitting down and talking to each other.,0.475892901
8842314828,a baby is laughing while a man is playing with a baby.,0.394930929
8208931952,a baby is crawling on the floor and then falls over.,0.469171703
10174423206,two boys are playing rock paper scissors and the boy hits the boy with his fists.,0.397657722
4000246774,a band is playing on stage and the band is playing music.,0.387305021
8268305522,a person is filming a bird that is in a tree.,0.357276052
2501008938,a little girl is walking in a shallow river with a bucket and water.,0.358382225
2971706210,a young girl is sitting at a table and eating a bowl of soup.,0.459188819
2956081853,two babies are sitting in a highchair and drinking milk from a cup.,0.49426201
5451088285,a man is playing with a little boy and he is jumping up and down.,0.476240247
5728924013,a baby is playing with a doll and then a little girl is playing with it.,0.340591311
2508145361,a man is standing on the beach with a little boy and he is throwing a ball in,0.370631546
3332043783,a group of people are sitting in a room and they are playing instruments.,0.503495097
6885309190,a baby is sitting in a baby seat and shaking his head back and forth.,0.566658974
4672625782,a group of people are sitting on a boat and they are trying to get out of the,0.419992954
10023613284,a man is on stage and then he starts to sing.,0.316476971
4522298433,a dog is running around and a person is shaking the dog.,0.250923753
5012237466,a little boy is playing with water and water in a water fountain.,0.383020401
8898198130,two babies are sitting on a couch and one of them is holding a baby.,0.460787028
4730872402,a woman is holding a baby and the baby is yawning.,0.590795159
8072793932,a little boy is holding a bucket and is trying to milk a cow.,0.512474239
3463613291,a baby is playing a piano and then stops and walks away.,0.332427233
9963900426,a woman is picking up a large amount of food from a container.,0.340640575
4337653722,a person is riding a horse through a snowy field.,0.55840075
5003718676,a boy and a girl are riding on a lawnmowers.,0.468657345
3728184329,a person is swinging on a trapeze and then they are swinging on a trapez,0.418453187
4829041184,a dog runs across a kitchen floor and a person runs towards a cat.,0.318012506
8507883824,a man and a young boy are riding in a toy car.,0.415296018
7047209201,a man is pushing a child in a swing while a man is talking to them.,0.42241466
7360147620,a group of birds are eating food out of the ground.,0.445056111
9935699345,a woman is swinging on a trapeze and then she falls off.,0.45769313
8350935607,a little girl is jumping rope in a kitchen and then another girl jumps up and down.,0.43919453
3789179865,a person is using a razor to shave a sheep.,0.457577944
5306491665,two babies are sitting on the floor and one of them is crying.,0.483231783
4460322604,a man and a little girl are sitting at a table and the little girl is shaking her,0.490916103
6378153655,a person is holding a bird in their hand and then a bird is shown.,0.376742184
3516935615,a person is showing how they play with a dog on a bed.,0.458404183
2794873229,a person is petting a cat that is laying on a bed.,0.609196484
8392813576,a man and a woman are sledding down a snowy hill.,0.568089545
5033596068,a cat is laying on a bed and a person is petting it.,0.555654645
10830982353,a group of people are gathered around a table and they are eating food.,0.425784975
8556691005,a little boy is playing with his mom and he is playing with his backyard.,0.322632313
6321835042,a group of people are sitting at tables and talking about a conference.,0.459925264
4198999510,a woman holds a baby and the baby kisses her.,0.453738868
5996342347,a little boy is trying to eat a string that is tied to a string.,0.471607596
2873946707,a man is at a podium and is getting his head washed by a man.,0.306789368
2407193002,a young boy is playing a guitar and singing while a woman is talking to him.,0.481032103
4854593577,a person is riding a jet ski in the water while a boat is behind them.,0.375562936
5031528157,a little boy is looking through a glass door and then he turns around and walks away.,0.352985799
2958846173,a man is pouring a beer into a glass and then he opens it.,0.376308471
5503751458,two toddlers are sitting on a couch and watching tv.,0.471916497
4738042036,a baby is walking around a room and playing with a toy and then picks up a bottle,0.369432539
3561135916,a little girl is sitting at a table and blowing out candles on a cake.,0.540099382
3277667959,a man is using a chainsaw to cut a piece of wood.,0.566977024
4336614054,a group of people are outside and they are sliding down a hill on a sled.,0.53279978
7501330218,a little girl is riding her bike down the sidewalk.,0.578917444
9246610660,a little girl is sitting on a bench and petting a cat.,0.519674838
5477272417,a woman and a man are digging in a forest and digging for something.,0.348438114
8224945887,a little boy is playing with a lego set on the floor.,0.495924383
6973757699,a girl is riding a bike down a sidewalk and then stops.,0.430954248
4164784411,two young girls are sitting on a bench and making funny faces.,0.371624291
5205452346,a group of men are sitting at a table and talking and drinking.,0.482308418
9304080249,a young boy is playing a toy keyboard in a living room.,0.477968991
5553110507,a man is sitting at a table talking to a group of people.,0.530411959
11342887364,a man and a woman are dancing in a room.,0.446095794
5918453123,two young boys are sitting on a couch and talking to each other.,0.512303054
8029969533,two girls are sitting in front of a green wall and talking.,0.509538591
4009018967,two little girls are dancing in front of a tv and the little girl is watching.,0.422069579
10376859826,a girl is opening up a gift and then another girl is talking to her.,0.301417798
6429422487,a man is sitting in a chair and talking to the camera.,0.456893027
2785792401,a little girl is playing a piano and singing a song.,0.553682804
3382455517,a man holds a bird in his hand and holds it's hand.,0.499063671
4273509832,a person is holding a bird and then a bird is eating it.,0.338867694
10922064546,a woman is speaking at a podium while a group of people are seated at tables.,0.402184665
4954732488,a group of people are riding in a car and talking to each other.,0.529269278
3440542069,a woman is sitting on a chair and a little girl is sitting on a chair and she,0.422686636
2962278896,a baby is playing with a baby in the bathtub.,0.505240083
3812429626,a group of people are walking down a trail in a wooded area.,0.568597913
9180972556,a baby in a stroller is crying and then falls asleep.,0.459758759
2777021212,a group of people are standing around and talking to each other.,0.445427775
8148337178,a group of women are singing and dancing in front of a crowd.,0.568477094
3860597566,a group of people are standing in front of a microphone and they are playing instruments.,0.401568204
5255136217,a woman is on stage performing a song on a stage.,0.366312355
2779340329,a man is sitting on a train and a little boy is talking to him.,0.499895871
5972972222,a dog is throwing a ball at a dog and the dog runs around.,0.368849665
4959088086,a baby is walking with a toy while a man is walking around.,0.367591739
7173743064,a boy is riding a bike down the sidewalk and then stops to ride it.,0.387260616
3536158907,a baby is crawling on the floor and then a woman is talking to them.,0.434780449
5697824411,a man is lifting weights in a gym while others watch.,0.482558399
2591888090,a little boy is pushing a little boy in a stroller.,0.525153875
4571644750,a little boy is shaking his head and shaking his head back and forth.,0.529203773
6594138201,a little boy is playing with his sister and making him laugh.,0.422927409
5750856844,two babies are sitting in a car and blowing out candles.,0.508688509
7064920441,a baby is sitting on a man's lap and is laughing while he is drinking from,0.450215638
5032479143,a group of people are riding bikes down a road.,0.494985044
4822565837,a group of kids are eating cake at a table.,0.462786853
4695593712,a young boy is playing with a remote control and watching television.,0.50698632
10483027904,a baby is sitting on the floor pushing a toy around.,0.461861789
4637735271,a man is holding a baby and the baby is crying.,0.561389148
8727084602,a cat is laying on a bed and a person is playing with it.,0.458895147
3753830144,a teacher is writing on a chalkboard while a teacher is talking to him.,0.463881612
3512293350,a man is talking to a group of people who are sitting at a table.,0.46457532
10931176255,a little girl is sitting on a couch and a boy is jumping up and down.,0.413568825
3594312388,a person is holding a cat and the cat is trying to pet it.,0.376860589
4885355005,a person is recording a video of a car and a person is walking down the street.,0.280249327
3430195244,a person is holding a bird that is in front of them,0.411408156
3527492411,a woman is holding a baby and the baby is trying to get the baby to the baby,0.453562766
5311464740,a man and a child are sledding down a snowy hill.,0.62575835
6080431642,a man is in a pool with his daughter and she is playing with him.,0.368078291
3561978613,a man is sitting on top of an alligator and holding its mouth open.,0.539949954
7324192392,a woman is giving a dog a bath outside with a hose.,0.484028041
6993049783,a car is driving through a river and then a man is driving through the water.,0.345651567
5736690354,a man is riding a horse around a dirt field.,0.590892792
7025045973,a little boy is crawling around on the floor and then falls down.,0.426747531
8625406771,a woman is walking a dog on a leash and a dog is running around.,0.416733205
3441910437,a person is swinging from a rope and then jumps into a pool.,0.447279215
3261112327,a chicken is running around in the woods and then a man is talking to him.,0.343576938
3148410643,a baby is sitting in a bathtub and is playing with a toy.,0.511567652
8568772570,a group of people are standing on a pier and a woman throws a water balloon at the,0.415489286
5307245582,a baby is sitting in a woman's lap and the baby is waving at the camera,0.56017226
9010710024,a group of men sing and dance while holding microphones.,0.472868323
12753577835,a little boy is playing with a ball and a little boy is throwing it to a boy,0.336095691
8032967534,a man is sitting on a stage and singing into a microphone while a woman is sitting next,0.450818777
3765087719,a woman is playing a guitar and singing while another woman plays the guitar.,0.436680585
5384066179,a little boy is pushing a toy car down the sidewalk.,0.515770316
9175190419,a little girl is using a plastic bucket to mix a sand mix.,0.368166894
3579030253,a small dog is running around and a person is throwing a towel to the floor.,0.311796457
13983574774,a group of children are sitting on a couch and opening presents.,0.477563381
13199465314,a group of kids are playing with a toy puppet.,0.388479501
5695083572,a young boy is riding his bike in the street and then he stops and rides off.,0.344446808
2916577028,two men are playing tennis on a court while a crowd watches.,0.486986339
12908685313,a group of people are in a canoe and they are trying to paddle over the water.,0.384493709
2932961019,a cat is lying on the floor and someone is petting it.,0.557519555
4274073959,two women are on a deck and a man throws a frisbee into the air.,0.422027439
4751951497,two girls are sitting at a desk and talking to each other.,0.506213307
6016490500,a woman and a young girl are sitting on the ground and one of them is sitting down,0.480409414
2779111829,a group of people are having a pillow fight in the backyard.,0.506843269
11166208165,two young girls are sitting on a couch and one of them is making a funny face.,0.450496256
4925554355,a group of people are walking down a street with a group of people.,0.462557405
3480618846,a group of people are walking down a path in a wooded area.,0.610979974
10262640166,a woman is giving a presentation in front of a class.,0.535803974
4825019426,a man and a little girl are playing a hand clapping game.,0.501996398
7484513326,a man is playing a guitar while another man is singing.,0.455708295
3688391139,a group of people are riding in a toy car.,0.415742427
5579224246,a little boy is spreading peanut butter on a sandwich and then he puts some peanut butter on,0.418154955
4854853022,two women are riding on a jet ski and being pulled by a boat.,0.485858589
3210170020,a boy and a girl are playing with a toy swords.,0.423321784
2621535368,a baby is sitting on a woman's lap and is playing with a phone.,0.526382387
5183812946,a little girl is brushing her teeth in the bathroom while her sister watches.,0.499809563
8857007026,a group of people are trying to get a boat out of a lake.,0.437265694
6045316181,two babies are playing in a bathtub and one of them is playing with a toy.,0.458925575
10734790773,two babies are sitting at a table and laughing and laughing.,0.432079405
4167294363,a little boy is sitting in a toy car and is being pushed by a man.,0.474355757
8900428927,a man and two children are sitting on top of an elephant and a man is holding a,0.406431288
5767475982,a group of people are outside and they are doing sign language.,0.493201733
8696216243,a woman is playing with a little boy and the baby is playing with toys.,0.371114314
3377976885,a group of people are watching a bear in a zoo.,0.38275227
7455021774,a baby is laying on a couch and playing with a spinner.,0.557282329
7913968862,a woman is lifting weights in a gym with other people.,0.498303652
9443556067,a group of people are standing around a car and a man is talking about it.,0.476251096
6183695214,a man is driving a jeep through a muddy stream.,0.398561537
4563323343,a cat is laying on a bed and a person is petting it.,0.548338413
6936757706,a woman is feeding a little girl some ice cream.,0.479221374
3434653211,a young boy is walking through a door and then he opens the door.,0.347786248
5141356733,two little girls are playing with a toy balloon and a dog runs behind them.,0.367276877
12299711406,a little boy is sitting at a table and is pouring milk into a cup.,0.488638759
7888556496,a woman is sitting on a table with a dog and she is talking to her.,0.405192643
6447803681,a woman is playing with a baby and the baby is playing with her.,0.435646743
4094248027,a group of kids are in a living room and they are playing a toy.,0.410792589
2399344595,a man and a young boy are washing dishes in a sink.,0.584577084
6029706386,a man is helping a baby pick up easter eggs.,0.441931099
5999090287,a group of people are dancing in a field while a woman is talking to them.,0.400932312
5362528947,a man is riding a snowmobile down a snowy mountain.,0.506525993
3136982378,two people are fencing in a yard with a group of people watching.,0.407984912
4986217416,a cat is walking around a house and a person is watering the house.,0.377816886
9975128456,a woman is holding a baby and the baby is waving at the camera.,0.526487172
5188348585,a man is pouring a drink into a glass and then pouring it into a glass.,0.498501956
7792142790,a group of children are running around on a patio.,0.419568688
6133785008,a dog runs and jumps onto a deck and a dog runs by.,0.358127147
8686938112,a group of people are racing on a dirt track.,0.499132663
6994417868,a person is playing a toy piano with their fingers.,0.448018402
5275599750,a man is playing a pinball game in a arcade.,0.443142593
7227831086,a man is riding a bike down a dirt path.,0.552487373
9598464461,a woman and a small child are petting a goat.,0.495128423
6885631865,a woman is tickling a baby and the baby laughs.,0.509842575
3228132498,a man is on stage and hugs a woman in a wedding dress.,0.343771935
3201948915,a dog is chasing a ball and a cat is running away.,0.332357883
6827449094,a young boy is riding a toy car around a room.,0.461904436
4873868719,a boy is swinging on a rope and a dog is running in the background.,0.387904227
3383323177,a man is holding a baby and the baby is waving at the camera.,0.531557977
3495630576,a dog is flying in the air and a dog is barking at it.,0.445976615
3546634491,a woman is talking and then she puts a jar of salt on a table.,0.30456385
6243919243,a person is driving a motorcycle down a busy street.,0.446222246
4000445275,a baby is sitting in a high chair and is crying and clapping her hands.,0.495632261
5276779893,a woman is sitting on the floor and a small boy is clapping his hands.,0.497996598
7238677454,a man is holding a baby and the baby is trying to get him to go.,0.387026489
4533057354,a little girl is playing with a toy car and a little girl is playing with a toy,0.369998962
9132487788,three men are outside and one is playing with a plastic bag.,0.324540228
3121452683,a man and a woman are dancing together in a yard.,0.458209097
6974250690,a woman is playing with a baby and the baby is laughing.,0.54037714
4764302721,a man is walking with a dog in a store and then he walks away.,0.34958005
3465242353,a woman is holding a baby and the baby is crying.,0.388721317
3631211612,a group of people are watching a man who is blowing up a blow up balloon.,0.416247785
6564470685,a dog is running and a dog jumps up and catches a ball and throws it to the,0.310718864
4597414801,a woman is holding a cat and talking about it.,0.457674384
5853657753,a man is talking to a woman while she is putting on her face.,0.347351462
4039239344,a person is feeding a duck in the water with a bird.,0.28253901
4576992325,a boy is riding a skateboard and doing tricks on a skateboard.,0.481559932
9069281283,a man is walking on a ladder while two other men are watching.,0.383900315
5445670939,a woman is playing with a little girl and the child is laughing.,0.449361771
6575303259,a group of people are singing and dancing to a song.,0.46439141
9297698436,a baby is sitting in a chair and then someone is making faces.,0.368633717
3972321905,a man is teaching a little girl how to ride a bike.,0.568538368
6625133293,two women are in a grocery store and they are packing items into a bag.,0.373592138
4393377348,a baby is sitting on the floor and playing with a harmonica while a woman is talking to,0.438922793
3524009829,a man and a woman are standing on a bridge and talking to each other.,0.485258073
4070768447,a baby is playing with a toy and then he picks up a toy and plays with it,0.398115993
4665788205,three men are standing in a room and one of them is putting on a face.,0.375727266
7534825518,a young boy is riding his bike in a parking lot.,0.541191161
8128188117,a baby is sitting on a man's lap and is playing with a toy.,0.557078183
2955511140,a man and a woman are standing on a lake and looking at the camera.,0.420208633
5592676458,a group of kids are washing dishes in a sink.,0.427078098
5500850753,a group of people are standing around a table and smoking.,0.435934693
3948139295,a woman is hitting a golf ball with a golf club.,0.610938251
2898351996,a person is driving a four wheeler through a muddy field.,0.522146404
7605780282,a group of kids are playing with a toy train set.,0.504061937
3769768941,a dog is running around in a park with a man and a dog is running around.,0.345708251
2548607048,a group of young children are climbing up a ladder and one of them jumps off the bed,0.379864722
4326843514,a baby is sitting on a woman's lap and blowing his nose.,0.585754216
12884491894,a baby is sitting in a toy car and shaking his head back and forth.,0.567177474
3819750158,a young boy is trying to get a car out of a car.,0.468028784
2582976771,a little boy is crying and walking around the living room.,0.374999791
2488260327,a woman is holding a baby and the baby is laughing.,0.501951396
6382059603,a man is sitting in a car and a little boy is dancing to music.,0.430001408
13925904946,two people are kayaking down a river and then they fall over.,0.40460977
4311927018,a group of construction workers are working on a building.,0.545923591
5410541521,a skier is skiing down a hill in a competition.,0.43295604
8340480194,a dog is sitting on a couch and a woman is sitting on a couch.,0.42655316
13516495903,two young children are playing on a blow up slide.,0.471308649
5925869325,a group of men are sitting around a fire and drinking alcohol.,0.48845157
3068792452,a man is proposing to a woman in a restaurant.,0.487730056
10747331063,a baseball player throws a ball to a catcher who catches it.,0.399957329
9663613477,a dog is being walked up and down by a person.,0.39120692
4704121949,a person is driving a car down a track at night.,0.540247202
9711707112,a group of people are walking through a forest and looking for something.,0.496670634
2868301160,a man is standing on a golf course and is talking to a man.,0.362570047
2969688375,a woman is showing a little boy how to carry a baby in a room.,0.373799503
13496784364,a man is holding a cat and petting it while the cat is sitting on the floor,0.41467452
4794935391,a man is sitting at a table eating cake with his hands.,0.418839157
4497829146,a little girl is playing with a phone and then she gets up and starts crying.,0.364223242
2758135371,a group of people are on a stage and they are clapping and clapping.,0.53894794
5363776323,a baby is sitting on the floor chewing on a toy and then he picks up a toy,0.393800288
6855765877,a woman is rolling a dog in the snow and a dog runs around.,0.343985319
7507172114,a group of people are standing on a river and one man is holding a device in his,0.426840901
2733959191,a man is singing on stage while a crowd cheers.,0.383820981
2774457371,a cat is being washed in the sink while a person is running water on the sink.,0.387660265
6152708743,a baby is swinging in a bouncer and then falls back and forth.,0.385115564
8906111356,a bear is hanging on a tree and a woman is talking to her.,0.369697899
2486475553,a group of people are running around a course with a dog running around.,0.440943688
3672431760,a woman is walking a dog on a leash while a dog runs around.,0.432067215
8501394817,a young boy is playing basketball in his driveway and he is making a basket.,0.372296065
6134687264,a baby is crawling on the floor and then crawls towards the camera.,0.491357774
8553752644,a woman is sliding down a hill on a sled and then falls off.,0.493019193
7824310242,a baby is laying down and a person is holding a mask over his ear.,0.326387793
3006009155,a group of small children are playing in the grass.,0.51615721
4688734758,a little girl is jumping up and down on a bed and then a little girl is dancing,0.339323759
4127483344,a man is walking in a river with his dog and a dog is running in the water,0.387241632
9296160135,a woman is sitting on a couch with a baby and the baby is hugging the baby.,0.473910481
7251069966,a dog is outside and a person is dribbling a ball with a dog.,0.418958902
4440840337,two men are sitting in a chair and talking to each other.,0.409636319
2733330747,a man is walking around a building and looking at the camera.,0.375477254
5144160336,a man is on a stage and is proposing to a woman in a suit.,0.371776581
6889066554,a person is recording a train on a track and is moving around.,0.251531005
5073514281,a woman is playing with two toddlers and the baby is playing on the floor.,0.340251267
2449442559,a woman is sitting down and spinning yarn on a machine.,0.383723944
6516498145,a little girl is sitting on a couch and playing with a paper.,0.438078731
11794880314,a little girl is playing with a toy and then she throws it into a toy.,0.392278671
6227440287,a woman is playing with a baby and the baby is trying to get him to hug.,0.457853645
5849071543,a group of people are riding bikes down a street.,0.603713214
4631119360,a man is showing a little boy how to catch a ball in the water.,0.454954863
10682218035,a dog is cooking on a stove and a man is talking about the dog.,0.375308692
3643922241,a boy is riding a skateboard on a concrete surface and then jumps off a ramp.,0.421845376
3252591972,a woman is washing a pot in a kitchen sink.,0.37848407
5832442216,two people are fencing in a gym while a man watches.,0.40805915
6933878767,a little girl is eating a carrot and then she picks up a piece of fruit.,0.389246792
2976061023,a group of people are dancing around in a tent.,0.448387146
10985344225,a group of people are working together to work on a large piece of metal.,0.464697301
9012054196,a man is speaking to a group of people at a conference table.,0.447883159
4087815687,a woman is showing a toddler how to train a toy train.,0.433865964
11506594895,a woman is brushing a dog and a dog is walking around.,0.379995197
9175646479,two girls are on a stage and they are holding a book and talking.,0.360742867
6158132572,a man and a woman are sitting on a couch and playing a game of patty cake.,0.539929509
2927365215,a toddler is standing in front of a tv and is holding a remote to his ear,0.420818657
4126017457,a cat is sitting on a couch and a person is petting it.,0.53167522
11276537014,a priest is washing the feet of a woman in a church.,0.423526764
4810437958,a woman is sitting at a table and is taking a shot of alcohol.,0.439326912
8750015460,a baby is sitting on a chair and is looking at a book.,0.422220528
5384265688,a man is holding a baby and playing with a blanket.,0.490508825
6319338465,a little boy is walking on a wooden platform and is trying to get it out.,0.305731624
6912784558,a little girl is playing with a toy and then a little girl walks up to the table,0.340904623
4152556613,a small white dog is laying on a couch and a person is petting a dog.,0.386373132
3964460017,a group of people are sitting around a table and talking to each other.,0.521429956
8292772418,a woman is playing a song on an organ while others watch.,0.511455417
11019529085,a group of young boys are on a stage and one of them is singing.,0.439523786
6310337188,a baby is sitting on a bed and laughing while someone is tickling him.,0.455683172
9405704144,a baby is swinging on a swing and shaking his head.,0.471274763
6346290362,a group of people are walking around in a park.,0.444692135
4254626112,two young girls are playing and dancing in a living room.,0.444917649
3387916195,a group of men are playing music with instruments and walking around.,0.371279836
2676529856,a little boy is walking around in a living room and then he starts to run.,0.380524576
3529392983,a baby is sitting in a baby walker and shaking his head no.,0.501179039
5880312109,a woman is holding a little girl and she is trying to get her to hug.,0.37661311
5207564483,a dog is barking and a woman is trying to grab a ball from the floor.,0.357783377
4170300998,a man is pulling a sled with a dog and a dog is running around him.,0.334061146
3309878267,a man is singing and playing a guitar while another man is playing the guitar.,0.401030898
10467727335,a man is playing with a baby and the baby is watching.,0.399628699
5672163231,a group of people are at a beach and they are roasting marshmallows over,0.509454608
5864047618,a man is riding a donkey while another man is standing on the donkey.,0.467223316
2700856270,a baby girl is sitting on the floor and then a man is sitting down and a man,0.272588223
3298675598,a woman is holding a small rock and then she picks it up.,0.378114641
2679006680,a little girl is pretending to vacuum the carpet in her living room.,0.490885288
6068969659,a woman is swinging from a platform and then jumps off a platform.,0.41710338
3003152116,a man is sitting on a couch and holding a cat in his hand and then the cat,0.392540485
4800394906,a baby is sitting in a high chair and a woman is talking to him.,0.552766144
6388102299,a woman is playing with a young child and the child is laughing.,0.344229221
3376490453,a baby is walking around and playing with a toy car.,0.428199083
4470914403,a man is holding a baby and making a baby laugh.,0.486469477
5292396210,a group of people are standing in a line and they are doing the macarena.,0.498687029
4839112022,two toddlers are running around in a living room.,0.497576207
8402613023,a baby is crawling on the floor and then falls over.,0.518919051
2562087639,a man and woman are dancing in a ballroom while others watch.,0.461310178
6199427603,a little girl is playing a piano and then falls down.,0.446092874
5622582668,a little girl is eating ice cream from a bowl and then she takes a bite.,0.424743384
5883403537,a baby is laying on a bed and sticking out his tongue.,0.472317874
4853075919,a baby girl is sitting on a couch and is being fed by a woman.,0.41015166
8545885849,a little boy is sitting on a bed and is trying to drink from a bottle.,0.441458166
4161474420,a woman is playing with a little boy and the baby is eating a toy car.,0.397708029
2415116705,a group of people are washing a woman's feet in a large bowl.,0.475080192
4892549531,a man and a woman are on stage acting out a play.,0.459654063
4363482648,a woman is training a dog to walk a dog.,0.335785478
3122394310,a man and a woman are fighting each other in the front yard.,0.497569799
6895329002,a man is walking a dog on a leash and a dog is running around him.,0.452159226
2596538788,a man in a kilt is standing in a field and he is talking to a group,0.449054152
3688776309,a turtle is swimming in a tank with a fish.,0.372706741
