video_id,video_path,caption,result1,action_caption
3345608051,/mnt/adithya/val/3345608051.mp4,a dog is running and attacking a man in the dirt.,drop kicking,drop kicking. a dog is running and attacking a man in the dirt.
6024684644,/mnt/adithya/val/6024684644.mp4,a man and a woman are building a sand castle on the beach.,digging,digging. a man and a woman are building a sand castle on the beach.
4762946272,/mnt/adithya/val/4762946272.mp4,a woman and a child are making a recipe together.,making a cake,making a cake. a woman and a child are making a recipe together.
4087013668,/mnt/adithya/val/4087013668.mp4,a baby is sitting on a table and is eating a bowl of food.,eating spaghetti,eating spaghetti. a baby is sitting on a table and is eating a bowl of food.
11584566583,/mnt/adithya/val/11584566583.mp4,a woman is talking to a group of young girls and they are holding a microphone.,answering questions,answering questions. a woman is talking to a group of young girls and they are holding a microphone.
2573424030,/mnt/adithya/val/2573424030.mp4,a group of people are walking with a dog in a wheelchair.,training dog,training dog. a group of people are walking with a dog in a wheelchair.
8513603944,/mnt/adithya/val/8513603944.mp4,a child is skiing down a hill while a man cheers him on.,ski jumping,ski jumping. a child is skiing down a hill while a man cheers him on.
3763643225,/mnt/adithya/val/3763643225.mp4,a little boy is playing with a toy and then he picks up a toy.,shredding paper,shredding paper. a little boy is playing with a toy and then he picks up a toy.
6244675392,/mnt/adithya/val/6244675392.mp4,a baby is sitting on a man's lap and the cat is sitting on the couch,cutting nails,cutting nails. a baby is sitting on a man's lap and the cat is sitting on the couch
8177965766,/mnt/adithya/val/8177965766.mp4,a man is singing into a microphone while a group of people are dancing.,playing accordion,playing accordion. a man is singing into a microphone while a group of people are dancing.
3869005094,/mnt/adithya/val/3869005094.mp4,a group of people are practicing martial arts in a gym.,sword fighting,sword fighting. a group of people are practicing martial arts in a gym.
2957808913,/mnt/adithya/val/2957808913.mp4,a man is dancing in the middle of the street while people walk by.,playing bass guitar,playing bass guitar. a man is dancing in the middle of the street while people walk by.
4219909195,/mnt/adithya/val/4219909195.mp4,a man is sitting on a couch with a little girl and she is hugging her.,shaking head,shaking head. a man is sitting on a couch with a little girl and she is hugging her.
5889898795,/mnt/adithya/val/5889898795.mp4,a group of people are on a rope and they are swinging back and forth.,climbing tree,climbing tree. a group of people are on a rope and they are swinging back and forth.
10607095936,/mnt/adithya/val/10607095936.mp4,a woman is on stage and she is getting ready to take a picture.,giving or receiving award,giving or receiving award. a woman is on stage and she is getting ready to take a picture.
7223854838,/mnt/adithya/val/7223854838.mp4,a group of children are at a zoo and they are feeding the animals.,petting animal (not cat),petting animal (not cat). a group of children are at a zoo and they are feeding the animals.
2857132732,/mnt/adithya/val/2857132732.mp4,a man is holding a baby and playing a guitar.,playing guitar,playing guitar. a man is holding a baby and playing a guitar.
8457210773,/mnt/adithya/val/8457210773.mp4,a dog is running in the snow and a person is running around.,making snowman,making snowman. a dog is running in the snow and a person is running around.
6097994550,/mnt/adithya/val/6097994550.mp4,a man is laying on the floor and another man is blindfolded.,situp,situp. a man is laying on the floor and another man is blindfolded.
4151403382,/mnt/adithya/val/4151403382.mp4,a man is showing a little boy how to play with a toy.,opening present,opening present. a man is showing a little boy how to play with a toy.
5070310138,/mnt/adithya/val/5070310138.mp4,a baby is sitting in a bath tub and is playing with toys.,clapping,clapping. a baby is sitting in a bath tub and is playing with toys.
3655906094,/mnt/adithya/val/3655906094.mp4,a man is playing the drums while another man plays the drums.,playing saxophone,playing saxophone. a man is playing the drums while another man plays the drums.
3322503255,/mnt/adithya/val/3322503255.mp4,a man is driving a car and a man is talking about it.,unloading truck,unloading truck. a man is driving a car and a man is talking about it.
5875242364,/mnt/adithya/val/5875242364.mp4,a baby is playing with a dog in a pool and a dog is standing in the pool,jumping into pool,jumping into pool. a baby is playing with a dog in a pool and a dog is standing in the pool
2679328607,/mnt/adithya/val/2679328607.mp4,a man is holding a book to a baby sitting on a couch.,playing harmonica,playing harmonica. a man is holding a book to a baby sitting on a couch.
7492398760,/mnt/adithya/val/7492398760.mp4,a man runs across a lawn and a little girl runs and kicks a ball.,cartwheeling,cartwheeling. a man runs across a lawn and a little girl runs and kicks a ball.
9917882506,/mnt/adithya/val/9917882506.mp4,a little girl is riding a bike in a circle and another girl is riding a bike.,riding scooter,riding scooter. a little girl is riding a bike in a circle and another girl is riding a bike.
11565498775,/mnt/adithya/val/11565498775.mp4,a man is showing a young boy how to use a wheelbarrow.,watering plants,watering plants. a man is showing a young boy how to use a wheelbarrow.
8594309349,/mnt/adithya/val/8594309349.mp4,a group of people are scuba diving and one person is filming the fish.,scuba diving,scuba diving. a group of people are scuba diving and one person is filming the fish.
6592821115,/mnt/adithya/val/6592821115.mp4,a woman is sitting on a couch with two young children and they hug each other.,carrying baby,carrying baby. a woman is sitting on a couch with two young children and they hug each other.
4264435046,/mnt/adithya/val/4264435046.mp4,a woman is walking a dog on a leash down a road.,riding a bike,riding a bike. a woman is walking a dog on a leash down a road.
4092992100,/mnt/adithya/val/4092992100.mp4,a person is riding a bike down a dirt track.,riding a bike,riding a bike. a person is riding a bike down a dirt track.
2824317018,/mnt/adithya/val/2824317018.mp4,a group of people are sitting on the ground and a little girl is picking up a tree,watering plants,watering plants. a group of people are sitting on the ground and a little girl is picking up a tree
5433090067,/mnt/adithya/val/5433090067.mp4,a little boy runs and jumps onto a red mat.,kicking soccer ball,kicking soccer ball. a little boy runs and jumps onto a red mat.
5504913999,/mnt/adithya/val/5504913999.mp4,a person is skiing down a hill and then stops to the camera.,skiing (not slalom or crosscountry),skiing (not slalom or crosscountry). a person is skiing down a hill and then stops to the camera.
4443526735,/mnt/adithya/val/4443526735.mp4,a baby is swinging in a swing and swinging back and forth.,shaking head,shaking head. a baby is swinging in a swing and swinging back and forth.
2400715506,/mnt/adithya/val/2400715506.mp4,a person is laying on their stomach while a person is rubbing their belly.,massaging person's head,massaging person's head. a person is laying on their stomach while a person is rubbing their belly.
2731071928,/mnt/adithya/val/2731071928.mp4,a little girl is sitting on the floor and playing a small guitar.,playing guitar,playing guitar. a little girl is sitting on the floor and playing a small guitar.
13919236672,/mnt/adithya/val/13919236672.mp4,a little girl is walking around a room and playing with a toy car.,playing xylophone,playing xylophone. a little girl is walking around a room and playing with a toy car.
2736413196,/mnt/adithya/val/2736413196.mp4,a man is sitting at a table and talking to a woman while she is drinking a beverage,arm wrestling,arm wrestling. a man is sitting at a table and talking to a woman while she is drinking a beverage
4650556666,/mnt/adithya/val/4650556666.mp4,a man is playing with a toddler and the baby is running around.,salsa dancing,salsa dancing. a man is playing with a toddler and the baby is running around.
3861485381,/mnt/adithya/val/3861485381.mp4,a group of people are walking through a field and then a person is talking.,hugging,hugging. a group of people are walking through a field and then a person is talking.
4123211145,/mnt/adithya/val/4123211145.mp4,two little girls are dancing and singing while dancing to music.,finger snapping,finger snapping. two little girls are dancing and singing while dancing to music.
3046900922,/mnt/adithya/val/3046900922.mp4,a man and a child are walking around in the yard with a leaf blower.,chopping wood,chopping wood. a man and a child are walking around in the yard with a leaf blower.
3981865268,/mnt/adithya/val/3981865268.mp4,a man is playing a guitar and singing on stage.,playing keyboard,playing keyboard. a man is playing a guitar and singing on stage.
5349969207,/mnt/adithya/val/5349969207.mp4,a dog is on the floor and a person is using a remote to light the dog.,grooming dog,grooming dog. a dog is on the floor and a person is using a remote to light the dog.
2821788355,/mnt/adithya/val/2821788355.mp4,a man is water skiing behind a boat on a lake.,skiing slalom,skiing slalom. a man is water skiing behind a boat on a lake.
3846475848,/mnt/adithya/val/3846475848.mp4,a man is washing a wet dog in a sink.,cleaning shoes,cleaning shoes. a man is washing a wet dog in a sink.
6142416815,/mnt/adithya/val/6142416815.mp4,a baby is swinging in a baby swing and swinging around.,swinging on something,swinging on something. a baby is swinging in a baby swing and swinging around.
2782307049,/mnt/adithya/val/2782307049.mp4,a person is repelling down a cliff with a rope attached to them.,swinging on something,swinging on something. a person is repelling down a cliff with a rope attached to them.
8455160795,/mnt/adithya/val/8455160795.mp4,a group of people are on the beach and are shoveling for something in the water.,kitesurfing,kitesurfing. a group of people are on the beach and are shoveling for something in the water.
2596300565,/mnt/adithya/val/2596300565.mp4,a little boy is pushing a shopping cart around the store.,jogging,jogging. a little boy is pushing a shopping cart around the store.
5603283408,/mnt/adithya/val/5603283408.mp4,a little girl walks down a sidewalk and then walks away.,jogging,jogging. a little girl walks down a sidewalk and then walks away.
2697261300,/mnt/adithya/val/2697261300.mp4,a man is holding a baby and the baby is smiling.,balloon blowing,balloon blowing. a man is holding a baby and the baby is smiling.
5421648216,/mnt/adithya/val/5421648216.mp4,a goat is being fed by a person in a fenced area.,archery,archery. a goat is being fed by a person in a fenced area.
2442307875,/mnt/adithya/val/2442307875.mp4,a group of kids are on a stage singing and dancing.,tap dancing,tap dancing. a group of kids are on a stage singing and dancing.
4955723618,/mnt/adithya/val/4955723618.mp4,a group of people are singing karaoke in a room.,tasting food,tasting food. a group of people are singing karaoke in a room.
3155382178,/mnt/adithya/val/3155382178.mp4,a group of people are playing soccer in a park.,passing American football (not in game),passing American football (not in game). a group of people are playing soccer in a park.
4859057828,/mnt/adithya/val/4859057828.mp4,a group of people are outside and they are talking and talking.,carrying baby,carrying baby. a group of people are outside and they are talking and talking.
4782722858,/mnt/adithya/val/4782722858.mp4,a group of people are on stage playing instruments and singing.,playing guitar,playing guitar. a group of people are on stage playing instruments and singing.
2978295992,/mnt/adithya/val/2978295992.mp4,a woman is carving a pumpkin with a knife while a man is talking to her.,cutting watermelon,cutting watermelon. a woman is carving a pumpkin with a knife while a man is talking to her.
4516967897,/mnt/adithya/val/4516967897.mp4,two women are standing on a balcony and one woman is standing next to the other.,finger snapping,finger snapping. two women are standing on a balcony and one woman is standing next to the other.
10779838974,/mnt/adithya/val/10779838974.mp4,a little girl is pushing a wheelbarrow with a little girl.,sweeping floor,sweeping floor. a little girl is pushing a wheelbarrow with a little girl.
3388598772,/mnt/adithya/val/3388598772.mp4,a man and a woman are in a bar and they are kissing.,drinking,drinking. a man and a woman are in a bar and they are kissing.
3469864014,/mnt/adithya/val/3469864014.mp4,a man is holding a fish and then a cat jumps up and eats it.,ice fishing,ice fishing. a man is holding a fish and then a cat jumps up and eats it.
3060478605,/mnt/adithya/val/3060478605.mp4,a woman is riding a horse in a wooded area.,riding mule,riding mule. a woman is riding a horse in a wooded area.
4896969617,/mnt/adithya/val/4896969617.mp4,a little boy is climbing up a slide on a playground.,water sliding,water sliding. a little boy is climbing up a slide on a playground.
5349766264,/mnt/adithya/val/5349766264.mp4,a group of men are sitting around a table and one of them is playing a guitar.,answering questions,answering questions. a group of men are sitting around a table and one of them is playing a guitar.
2717347132,/mnt/adithya/val/2717347132.mp4,a baby is sitting on a woman's lap and is trying to get him to move,crawling baby,crawling baby. a baby is sitting on a woman's lap and is trying to get him to move
8225502382,/mnt/adithya/val/8225502382.mp4,a group of people are riding bikes and jumping over ramps.,riding unicycle,riding unicycle. a group of people are riding bikes and jumping over ramps.
6516459343,/mnt/adithya/val/6516459343.mp4,two men are standing at a table and one is cleaning the shoes.,eating watermelon,eating watermelon. two men are standing at a table and one is cleaning the shoes.
3804148568,/mnt/adithya/val/3804148568.mp4,two men are fencing with swords in a room full of people.,sword fighting,sword fighting. two men are fencing with swords in a room full of people.
2932897373,/mnt/adithya/val/2932897373.mp4,a man is walking down a sidewalk and a man is walking around the house.,parkour,parkour. a man is walking down a sidewalk and a man is walking around the house.
5323654756,/mnt/adithya/val/5323654756.mp4,a group of kids are in a room and they are blowing bubbles.,celebrating,celebrating. a group of kids are in a room and they are blowing bubbles.
4036955771,/mnt/adithya/val/4036955771.mp4,a group of people are playing instruments outside in a parade.,capoeira,capoeira. a group of people are playing instruments outside in a parade.
6964124866,/mnt/adithya/val/6964124866.mp4,a little girl is reading a book to a little girl.,ripping paper,ripping paper. a little girl is reading a book to a little girl.
2835125654,/mnt/adithya/val/2835125654.mp4,a group of people are sitting on the back of a zoo and looking at the animals.,tossing coin,tossing coin. a group of people are sitting on the back of a zoo and looking at the animals.
3145698830,/mnt/adithya/val/3145698830.mp4,a little boy is opening a present while a man is talking to him.,reading book,reading book. a little boy is opening a present while a man is talking to him.
5235909148,/mnt/adithya/val/5235909148.mp4,a man is hanging from a rope and is being pulled by a rope.,throwing axe,throwing axe. a man is hanging from a rope and is being pulled by a rope.
4882414082,/mnt/adithya/val/4882414082.mp4,a baby is sitting in a high chair and eating spaghetti with his hands.,shaking head,shaking head. a baby is sitting in a high chair and eating spaghetti with his hands.
4825843801,/mnt/adithya/val/4825843801.mp4,a group of people are sitting on the ground and feeding a bird.,petting animal (not cat),petting animal (not cat). a group of people are sitting on the ground and feeding a bird.
5996148663,/mnt/adithya/val/5996148663.mp4,a woman is standing on a rock and then she is eating a rock.,rock climbing,rock climbing. a woman is standing on a rock and then she is eating a rock.
7536230796,/mnt/adithya/val/7536230796.mp4,a young boy is playing with his train set and then he walks away.,laughing,laughing. a young boy is playing with his train set and then he walks away.
4518113460,/mnt/adithya/val/4518113460.mp4,a baby is crawling across a floor and then falls over.,climbing ladder,climbing ladder. a baby is crawling across a floor and then falls over.
2552130183,/mnt/adithya/val/2552130183.mp4,a baby is sitting on the floor and playing with a man and the baby is playing with,cutting nails,cutting nails. a baby is sitting on the floor and playing with a man and the baby is playing with
5297811305,/mnt/adithya/val/5297811305.mp4,a man and a little girl are outside shoveling snow together.,making snowman,making snowman. a man and a little girl are outside shoveling snow together.
4333544549,/mnt/adithya/val/4333544549.mp4,a woman is walking a dog down a sidewalk while a man is talking to her.,grooming dog,grooming dog. a woman is walking a dog down a sidewalk while a man is talking to her.
4179163342,/mnt/adithya/val/4179163342.mp4,a group of children are singing and dancing in the kitchen.,singing,singing. a group of children are singing and dancing in the kitchen.
7988210561,/mnt/adithya/val/7988210561.mp4,a baby is sitting in a chair and playing with a man.,brushing teeth,brushing teeth. a baby is sitting in a chair and playing with a man.
11587211476,/mnt/adithya/val/11587211476.mp4,a man is running and jumping over obstacles in a competition.,training dog,training dog. a man is running and jumping over obstacles in a competition.
2495861393,/mnt/adithya/val/2495861393.mp4,a group of kids are at a table eating and eating food.,eating doughnuts,eating doughnuts. a group of kids are at a table eating and eating food.
6443512089,/mnt/adithya/val/6443512089.mp4,a little girl is pushing a toy car down the sidewalk.,riding scooter,riding scooter. a little girl is pushing a toy car down the sidewalk.
2868183184,/mnt/adithya/val/2868183184.mp4,a group of women are playing music and one of them is banging a metal object on a,frying vegetables,frying vegetables. a group of women are playing music and one of them is banging a metal object on a
4336654741,/mnt/adithya/val/4336654741.mp4,a baby is sitting on a woman's lap and the baby is laughing.,sticking tongue out,sticking tongue out. a baby is sitting on a woman's lap and the baby is laughing.
10042935613,/mnt/adithya/val/10042935613.mp4,three boys are sitting at a table eating and eating.,making pizza,making pizza. three boys are sitting at a table eating and eating.
5662041273,/mnt/adithya/val/5662041273.mp4,a young boy is playing with a toy train set and then he falls off the floor.,making bed,making bed. a young boy is playing with a toy train set and then he falls off the floor.
4838113006,/mnt/adithya/val/4838113006.mp4,a woman and a boy are playing chess and making a chess move.,playing chess,playing chess. a woman and a boy are playing chess and making a chess move.
4671452046,/mnt/adithya/val/4671452046.mp4,a woman is holding a baby in a kitchen and the baby is holding a baby in her,making a cake,making a cake. a woman is holding a baby in a kitchen and the baby is holding a baby in her
2833209794,/mnt/adithya/val/2833209794.mp4,a man is sitting on a flight of stairs and is trying to get his shoe down the,pushing cart,pushing cart. a man is sitting on a flight of stairs and is trying to get his shoe down the
4603484665,/mnt/adithya/val/4603484665.mp4,a small dog is running around and a person is talking to them.,petting cat,petting cat. a small dog is running around and a person is talking to them.
2990321092,/mnt/adithya/val/2990321092.mp4,a man is eating a doughnut and then takes a bite out of it.,eating doughnuts,eating doughnuts. a man is eating a doughnut and then takes a bite out of it.
10127533784,/mnt/adithya/val/10127533784.mp4,two people are fencing in a gym while others watch.,high kick,high kick. two people are fencing in a gym while others watch.
5533380417,/mnt/adithya/val/5533380417.mp4,a man is sitting in a chair and holding a baby and the baby is talking to him,laughing,laughing. a man is sitting in a chair and holding a baby and the baby is talking to him
7571121368,/mnt/adithya/val/7571121368.mp4,a boy is walking on a platform and then he jumps off the top of a tall building,bouncing on trampoline,bouncing on trampoline. a boy is walking on a platform and then he jumps off the top of a tall building
7531285946,/mnt/adithya/val/7531285946.mp4,a woman is climbing up a ladder and then falls down.,chopping wood,chopping wood. a woman is climbing up a ladder and then falls down.
2920952624,/mnt/adithya/val/2920952624.mp4,two women are cooking in a kitchen and one is stirring a pot of food.,barbequing,barbequing. two women are cooking in a kitchen and one is stirring a pot of food.
8224492254,/mnt/adithya/val/8224492254.mp4,a baby is being held by a man and is making noises with his mouth.,crying,crying. a baby is being held by a man and is making noises with his mouth.
6806999702,/mnt/adithya/val/6806999702.mp4,a little girl is playing with a ball and a dog is running around.,walking the dog,walking the dog. a little girl is playing with a ball and a dog is running around.
5017166671,/mnt/adithya/val/5017166671.mp4,a group of people are playing instruments in a large room.,playing saxophone,playing saxophone. a group of people are playing instruments in a large room.
8224504302,/mnt/adithya/val/8224504302.mp4,two boys are on stage singing and singing into a microphone.,singing,singing. two boys are on stage singing and singing into a microphone.
4132599924,/mnt/adithya/val/4132599924.mp4,a man is playing music on a stage with a light up screen.,drumming fingers,drumming fingers. a man is playing music on a stage with a light up screen.
8604794910,/mnt/adithya/val/8604794910.mp4,a young boy and a girl are playing tennis on a court.,throwing ball,throwing ball. a young boy and a girl are playing tennis on a court.
5056964274,/mnt/adithya/val/5056964274.mp4,a little boy is eating a sandwich and a woman is talking to him.,brushing teeth,brushing teeth. a little boy is eating a sandwich and a woman is talking to him.
7088595057,/mnt/adithya/val/7088595057.mp4,a goat is being fed by a man while the sheep is being fed.,petting animal (not cat),petting animal (not cat). a goat is being fed by a man while the sheep is being fed.
7728559968,/mnt/adithya/val/7728559968.mp4,a cat is laying on the floor and a person is petting it.,petting cat,petting cat. a cat is laying on the floor and a person is petting it.
5173770364,/mnt/adithya/val/5173770364.mp4,a baby is sitting on a couch and playing with a person's foot.,crying,crying. a baby is sitting on a couch and playing with a person's foot.
6031805098,/mnt/adithya/val/6031805098.mp4,a man is using a hammer to smash a lamp on the ground.,cooking on campfire,cooking on campfire. a man is using a hammer to smash a lamp on the ground.
4024008346,/mnt/adithya/val/4024008346.mp4,a young boy is playing with a balloon and a woman is talking to him.,pushing cart,pushing cart. a young boy is playing with a balloon and a woman is talking to him.
3452354871,/mnt/adithya/val/3452354871.mp4,a man is holding a bird in his hand and feeding it.,petting animal (not cat),petting animal (not cat). a man is holding a bird in his hand and feeding it.
8495272210,/mnt/adithya/val/8495272210.mp4,a person is skiing down a hill and then stops to the camera.,ski jumping,ski jumping. a person is skiing down a hill and then stops to the camera.
8208035645,/mnt/adithya/val/8208035645.mp4,a young boy rides his bike around a skate park.,riding a bike,riding a bike. a young boy rides his bike around a skate park.
2973331780,/mnt/adithya/val/2973331780.mp4,a man and a woman are singing and dancing in front of a crowd.,pumping fist,pumping fist. a man and a woman are singing and dancing in front of a crowd.
9735768590,/mnt/adithya/val/9735768590.mp4,a woman is holding a baby and the baby is laughing.,laughing,laughing. a woman is holding a baby and the baby is laughing.
13515224395,/mnt/adithya/val/13515224395.mp4,a girl is petting a dog outside on the sidewalk.,training dog,training dog. a girl is petting a dog outside on the sidewalk.
6642268693,/mnt/adithya/val/6642268693.mp4,a person is showing how they play with a dog.,shaking hands,shaking hands. a person is showing how they play with a dog.
4740074365,/mnt/adithya/val/4740074365.mp4,a man and woman are dancing in front of a crowd of people.,tango dancing,tango dancing. a man and woman are dancing in front of a crowd of people.
4164771889,/mnt/adithya/val/4164771889.mp4,a group of kids are building a sand castle on the beach.,digging,digging. a group of kids are building a sand castle on the beach.
3026084730,/mnt/adithya/val/3026084730.mp4,a man is accepting an award at a ceremony while a group of people are standing around him,auctioning,auctioning. a man is accepting an award at a ceremony while a group of people are standing around him
8024853715,/mnt/adithya/val/8024853715.mp4,"two little girls play a game of rock - paper, scissors and a woman talks to them",headbanging,"headbanging. two little girls play a game of rock - paper, scissors and a woman talks to them"
3359075894,/mnt/adithya/val/3359075894.mp4,a man is hitting a baseball with a bat while a man is talking in the background.,shot put,shot put. a man is hitting a baseball with a bat while a man is talking in the background.
3897746373,/mnt/adithya/val/3897746373.mp4,a group of children are swimming in a pool while adults cheer them on.,swimming butterfly stroke,swimming butterfly stroke. a group of children are swimming in a pool while adults cheer them on.
7453733046,/mnt/adithya/val/7453733046.mp4,a baby is in a baby stroller and a man is playing with a baby.,cleaning pool,cleaning pool. a baby is in a baby stroller and a man is playing with a baby.
5134317883,/mnt/adithya/val/5134317883.mp4,a man is carving a pumpkin with a knife and a woman is talking in the background.,sharpening pencil,sharpening pencil. a man is carving a pumpkin with a knife and a woman is talking in the background.
7888256388,/mnt/adithya/val/7888256388.mp4,a small dog is being walked around a room with a woman.,training dog,training dog. a small dog is being walked around a room with a woman.
4626085492,/mnt/adithya/val/4626085492.mp4,a dog is walking around a bed and a person is talking to them.,petting animal (not cat),petting animal (not cat). a dog is walking around a bed and a person is talking to them.
4272084125,/mnt/adithya/val/4272084125.mp4,a woman is opening a wine bottle and then she opens it.,giving or receiving award,giving or receiving award. a woman is opening a wine bottle and then she opens it.
5945172741,/mnt/adithya/val/5945172741.mp4,a little girl is playing with a baby and the baby is playing with her.,crawling baby,crawling baby. a little girl is playing with a baby and the baby is playing with her.
6163877860,/mnt/adithya/val/6163877860.mp4,a baby is crawling on a couch and then falls down.,baby waking up,baby waking up. a baby is crawling on a couch and then falls down.
4444192938,/mnt/adithya/val/4444192938.mp4,a group of kids are walking around a stage and talking to each other.,tango dancing,tango dancing. a group of kids are walking around a stage and talking to each other.
4146348376,/mnt/adithya/val/4146348376.mp4,a man and woman are sitting at a table and eating food.,reading book,reading book. a man and woman are sitting at a table and eating food.
7330294814,/mnt/adithya/val/7330294814.mp4,a baby is sitting on the floor and watching a woman play with a toy.,peeling apples,peeling apples. a baby is sitting on the floor and watching a woman play with a toy.
3402648543,/mnt/adithya/val/3402648543.mp4,two dogs are playing with a dog and the dog jumps up and down.,walking the dog,walking the dog. two dogs are playing with a dog and the dog jumps up and down.
2871995580,/mnt/adithya/val/2871995580.mp4,a little boy is playing with a toy and a man is talking to him.,playing xylophone,playing xylophone. a little boy is playing with a toy and a man is talking to him.
4542882771,/mnt/adithya/val/4542882771.mp4,a baby is sitting at a table and eating a bowl of food.,eating spaghetti,eating spaghetti. a baby is sitting at a table and eating a bowl of food.
3233088823,/mnt/adithya/val/3233088823.mp4,a man is using a large machine to remove the snow from a truck.,digging,digging. a man is using a large machine to remove the snow from a truck.
4857781123,/mnt/adithya/val/4857781123.mp4,a dog is being walked around on the floor and a person is holding a toy dog.,shredding paper,shredding paper. a dog is being walked around on the floor and a person is holding a toy dog.
8552680285,/mnt/adithya/val/8552680285.mp4,a group of people are sledding down a snowy hill.,skiing crosscountry,skiing crosscountry. a group of people are sledding down a snowy hill.
2925298951,/mnt/adithya/val/2925298951.mp4,a group of people are on the beach and drinking from a cup.,drinking,drinking. a group of people are on the beach and drinking from a cup.
5919180502,/mnt/adithya/val/5919180502.mp4,a man throws a frisbee into a pool and then a woman throws a fris,jumping into pool,jumping into pool. a man throws a frisbee into a pool and then a woman throws a fris
5427285434,/mnt/adithya/val/5427285434.mp4,a little boy is dancing to music and then he picks up a toy.,cleaning floor,cleaning floor. a little boy is dancing to music and then he picks up a toy.
5766018720,/mnt/adithya/val/5766018720.mp4,a baby girl is sitting on the floor and playing with her toys.,hugging,hugging. a baby girl is sitting on the floor and playing with her toys.
6896884547,/mnt/adithya/val/6896884547.mp4,a little girl is sitting on a bed and playing with a ball.,bowling,bowling. a little girl is sitting on a bed and playing with a ball.
11276567104,/mnt/adithya/val/11276567104.mp4,a priest is washing the feet of a woman in a church.,crying,crying. a priest is washing the feet of a woman in a church.
3105728894,/mnt/adithya/val/3105728894.mp4,a group of people are on a stage and they are playing with a toy.,dancing macarena,dancing macarena. a group of people are on a stage and they are playing with a toy.
8241491518,/mnt/adithya/val/8241491518.mp4,a man is using a tool to dig through a small tree.,abseiling,abseiling. a man is using a tool to dig through a small tree.
11566980553,/mnt/adithya/val/11566980553.mp4,two young boys are opening up a present and talking about it.,opening present,opening present. two young boys are opening up a present and talking about it.
6297019062,/mnt/adithya/val/6297019062.mp4,three babies are sitting in a toy car and they are sitting in a chair.,sticking tongue out,sticking tongue out. three babies are sitting in a toy car and they are sitting in a chair.
5607805258,/mnt/adithya/val/5607805258.mp4,a cat is walking on the floor and a person is petting a cat.,brushing teeth,brushing teeth. a cat is walking on the floor and a person is petting a cat.
2712662377,/mnt/adithya/val/2712662377.mp4,a person is showing a small animal that is outside in the grass.,feeding birds,feeding birds. a person is showing a small animal that is outside in the grass.
5047408177,/mnt/adithya/val/5047408177.mp4,a little girl is helping a man put clothes in a basket.,setting table,setting table. a little girl is helping a man put clothes in a basket.
7961460440,/mnt/adithya/val/7961460440.mp4,a man is climbing down a mountain with a rope.,rock climbing,rock climbing. a man is climbing down a mountain with a rope.
6244382586,/mnt/adithya/val/6244382586.mp4,a group of people are riding horses in a large arena.,riding mule,riding mule. a group of people are riding horses in a large arena.
4367056464,/mnt/adithya/val/4367056464.mp4,a little girl is playing with a man and she is dancing.,opening present,opening present. a little girl is playing with a man and she is dancing.
6233408665,/mnt/adithya/val/6233408665.mp4,a group of people are singing and dancing while a man is playing guitar.,sign language interpreting,sign language interpreting. a group of people are singing and dancing while a man is playing guitar.
4968805923,/mnt/adithya/val/4968805923.mp4,a group of people are outside and they are playing with a ball.,passing American football (not in game),passing American football (not in game). a group of people are outside and they are playing with a ball.
4774302357,/mnt/adithya/val/4774302357.mp4,two men are sitting in a room and playing a stringed instrument.,playing trumpet,playing trumpet. two men are sitting in a room and playing a stringed instrument.
3107742409,/mnt/adithya/val/3107742409.mp4,a man is holding a baby and the baby is shaking his head.,laughing,laughing. a man is holding a baby and the baby is shaking his head.
7331927796,/mnt/adithya/val/7331927796.mp4,a boy is walking with a dog and a dog is running around him.,egg hunting,egg hunting. a boy is walking with a dog and a dog is running around him.
14003541505,/mnt/adithya/val/14003541505.mp4,a baby is crawling on the floor and a woman is playing with her.,crawling baby,crawling baby. a baby is crawling on the floor and a woman is playing with her.
2716277960,/mnt/adithya/val/2716277960.mp4,a group of people are riding bikes through a forest.,riding mountain bike,riding mountain bike. a group of people are riding bikes through a forest.
9217939684,/mnt/adithya/val/9217939684.mp4,a group of young children play in a bedroom and one of them is jumping up and down,crawling baby,crawling baby. a group of young children play in a bedroom and one of them is jumping up and down
7887764754,/mnt/adithya/val/7887764754.mp4,a little girl is sitting on a chair and a dog is sitting on a chair.,eating ice cream,eating ice cream. a little girl is sitting on a chair and a dog is sitting on a chair.
5940941487,/mnt/adithya/val/5940941487.mp4,a group of three people are singing and playing guitar and singing.,tap dancing,tap dancing. a group of three people are singing and playing guitar and singing.
7691172922,/mnt/adithya/val/7691172922.mp4,a dog is walking around a fence and a person is barking at them,petting animal (not cat),petting animal (not cat). a dog is walking around a fence and a person is barking at them
8254300526,/mnt/adithya/val/8254300526.mp4,a baby is sitting on a baby seat and is being pushed around by a man.,laughing,laughing. a baby is sitting on a baby seat and is being pushed around by a man.
11670386946,/mnt/adithya/val/11670386946.mp4,a man is looking at a car and then he is shown taking a picture of a vehicle,welding,welding. a man is looking at a car and then he is shown taking a picture of a vehicle
2782658657,/mnt/adithya/val/2782658657.mp4,a little girl is walking down a sidewalk and then she stops and walks away.,crossing river,crossing river. a little girl is walking down a sidewalk and then she stops and walks away.
4123915842,/mnt/adithya/val/4123915842.mp4,a woman is helping a little girl put on a dress.,carrying baby,carrying baby. a woman is helping a little girl put on a dress.
