video_id,SwinBERT Captions,SwinBERT Confidence Scores
3343411237,a man is body surfing in the ocean while others are cheering him on.,0.475988299
9154147993,a group of people are sitting in a restaurant and talking to each other.,0.523872614
7149781123,a little boy hugs a little girl and then gives him a hug.,0.450793296
5813530727,a cat is laying on a bed and a person is petting it.,0.517422557
7862580866,a group of people are playing a game on a computer screen.,0.50952822
3822252926,a man is holding a baby and shaking his head back and forth.,0.603156984
3033055753,a band is playing on stage and a woman is singing and dancing.,0.405935496
3693601076,a young man is hitting a golf ball with a golf club.,0.564753115
4589458874,a baby is climbing up a playground equipment at a playground.,0.389354527
7234120280,a bird is flying in the air and a person is talking to it.,0.381563038
7357334560,a young girl is playing the violin while a man is playing the piano.,0.52508074
3736792690,a baby is sitting in a high chair and laughing while a woman is talking to him.,0.420969903
6006751278,two men are kayaking on a dock while a man is talking about it.,0.43160972
4609284606,a woman is helping a little girl open a present.,0.521788478
10011555465,two people are fencing in a fencing match while a man watches.,0.396542639
3159535390,a group of people are scuba diving and looking at the coral.,0.468816638
11973479386,a man is playing music on a keyboard and making music.,0.36936307
6800114051,a man runs and then catches a football and then runs and jumps and catches it.,0.413092673
2662863658,a man is sitting on a couch and watching a dog sit on a couch.,0.501561999
10084164905,a person is standing on the street and is watching a car.,0.264974475
7680135238,a baby is sitting on the floor and playing with a ball and then he crawls away,0.441684932
2983719752,a woman is sitting in a chair and then she is moving a cardboard box.,0.296896577
4229009987,a toddler pushes a toy shopping cart around a living room.,0.486334682
4480893533,two little girls are swinging on a swing set and one of them falls off.,0.471947223
5447703346,three people are on a ladder and then they jump off a ladder.,0.336409241
8714512821,a man is playing a guitar while a band plays the drums.,0.436980873
5317276408,two young boys are in a boxing gym and they are practicing boxing.,0.405747563
2670179772,two babies are crawling on the floor and then one of them falls over.,0.448195875
7046073047,a man is driving a tractor and then dumps it into a truck.,0.390858889
5226517650,two toddlers are sitting on the floor and are shaking their heads and shaking their heads.,0.430618852
8019106726,a woman is walking a dog on a leash down a sidewalk.,0.466909945
3126453673,a woman is playing a game of pinball in a arcade.,0.383514166
6990172057,a man and a child are climbing up a rock wall.,0.509344399
9189371905,a man is giving a speech to a group of people at a conference.,0.506587505
2715390535,a group of dogs are playing with each other in a living room.,0.448198736
3557607884,a group of people are swimming in a pool while others are cheering them on.,0.509569526
6059566683,a person is holding a bird and feeding it a bird.,0.39713347
8459373601,a group of men are sitting on a couch and playing instruments.,0.53330946
5002914403,a woman is holding a baby and the baby is trying to get it to the camera.,0.432311833
10083879466,a group of children are dancing together outside in a city.,0.37237376
5964971100,a man is sitting at a table with a little girl and she is opening a box.,0.442368239
2404580420,a person is recording a news segment about a city.,0.30834347
2617504308,a man is holding a little boy and he throws a kite in the air.,0.443808049
2721382482,a little boy jumps into a pool and a woman is holding her.,0.342944652
3593269807,a group of people are sitting at a table and listening to a man speak into a microphone,0.501482189
2705225791,a man is shooting a gun at a target and then he shoots the gun.,0.364782631
7528671560,two young boys are riding their bikes down a road.,0.53913635
9263874399,a group of men are running and jumping on a large tire.,0.44400686
3461368293,a bear is standing in a zoo and is petting a bear.,0.335999548
4046245817,two men are standing on a ledge and one of them is doing a hand clapping.,0.403873205
3582640697,a group of people are hiking through a forest with backpacks.,0.462952316
12450142184,a baby crawls across the floor towards a toy and then crawls towards a man.,0.390039861
3977077558,two men are sitting on the ground and feeding a bear.,0.347236574
6565022935,a little boy is walking around a room and looking at a christmas tree.,0.416654527
12280335975,a man is doing a hula hoop in a studio while music is playing.,0.47674194
8356293248,a woman is holding a baby and the baby is trying to cut the baby's fingernails,0.508927166
2940555445,a baby is laying on a bed drinking from a bottle.,0.546414316
9668610328,a woman is showing how to make a basket with a woman.,0.316912383
6046388475,a group of people are in a dance studio and one of them falls to the floor.,0.507292628
3489921012,a person is feeding a duck in a pond and then the birds are eating.,0.346059918
6834293098,a group of football players are standing on a field and one of them is throwing a ball,0.409822017
7995916217,a dog is being walked to a leash and then a person is shown shaking the dog ',0.275377244
2755895908,a woman and two children are playing with a balloon and the baby is laughing.,0.359583527
13682081813,a man is sitting at a piano and playing a song on a piano.,0.656591654
6797913724,a young girl is riding a horse around a field.,0.530022025
3948258185,a man is sitting on a couch and holding a cat in his hand.,0.476834267
8011839057,a woman is walking a dog on a leash while a man is holding the dog.,0.385870904
3353542767,a person is showing how they can be in a video game.,0.235161707
9690823135,two babies are sitting on the floor and are playing with each other.,0.451336801
7998235177,a boy is swimming in a pool and then he reaches the other side.,0.388278246
3818552237,a young child is sitting in a high chair eating chips and then picks up a bowl of,0.364121944
8307352463,a woman is sitting on a couch and is sweeping the floor with a dust pan.,0.500049233
5705234852,a group of people are sitting at a restaurant and eating food.,0.47502175
3013435213,a woman is walking through a kitchen and talking about a pizza.,0.285223454
6217587003,a little boy is sitting at a table and blowing out candles on a cake.,0.535173595
7425571114,a group of kids are sitting in a circle and they are talking to each other.,0.407433718
13028692904,a baby is sitting on the floor and is trying to get something to the camera.,0.438498676
9580587612,a little girl is trying to get a giant bow out of a large pink ribbon.,0.275241077
5346187409,a woman is sitting on a couch with a little girl and she is trying to get her,0.386884689
9861231734,a band is playing on stage with a band playing music.,0.424340665
2435690746,a person is feeding a bunch of fish in a pond.,0.415315628
8026021376,a man plays a ukulele while a woman sings a song.,0.47327289
4341718462,a man is dribbling two basketballs on the street.,0.548689425
9293513625,a little girl is standing on a string and she is trying to put a ball on the,0.361027032
8741510411,a man is getting a tattoo on his back while he is laying down.,0.496744663
8090435597,a baby is crawling on a couch and then falls over.,0.434904128
6149946189,a group of kids are running down a road and then they run down a road.,0.40487501
4025182492,a little boy is walking around a park with a string and a woman is talking to him,0.355440557
6379905555,two men are standing in a river and one is holding a net and is trying to catch,0.344378859
5844813529,a cat is laying on the floor and a person is weaving a basket.,0.50822258
5974312685,a group of people are watching a large fish swim around in a zoo.,0.401441604
8170076290,a woman holding a baby in her arms and talking to the camera.,0.523073912
3143111256,a group of people are sitting around a table and a woman is blowing out candles.,0.474770188
5225152962,a dog is laying on the floor and a person is playing with them,0.394012183
6136978454,a woman is showing a little boy how to make a funny face.,0.435879111
7588629048,a dog is running around in a field with a bunch of dogs.,0.393798977
7044076169,a group of people are sitting on a couch and talking to a woman who is sitting on,0.417275608
4776669819,a baby is sitting in a high chair and is making a funny face.,0.475540608
5582727735,a person is washing a black dog in a bathtub.,0.509224892
5116751480,a group of people are sitting down and playing instruments.,0.524942756
5932671106,a man is playing with his son on the beach with his son.,0.455613941
9087657090,a young boy is walking around a room and playing with a toy.,0.396350175
9450795148,a man is on a golf course and is hitting a golf ball with a golf club.,0.619767427
4473092991,a family is sitting around a living room and two kids are playing with toys.,0.354041696
4820521883,a woman is holding a baby and the baby is jumping in the pool.,0.388725191
4648773366,a person is showing how they make a pizza with cheese.,0.466848075
6442711009,a dog is running around with a dog and the dog is running around.,0.303679049
2458411884,a man is sitting on a couch and a dog is crying.,0.475078821
2571331644,a little boy is walking around a room and then he walks away.,0.341223985
6439508131,two young girls are sitting at a table and one of them is trying to make a funny,0.443484783
12841519884,a cat is laying on a bed and someone is petting it.,0.56172812
5630562473,two young children are playing on a playground set and one of them is trying to get the,0.322963744
4968407890,a man is water skiing on a lake and then falls off.,0.455818057
3856019727,a man is walking around a house and is walking around a house.,0.370160371
5640939571,a little boy is sitting in a high chair eating food and then he puts his hand in,0.410460889
3512005907,a group of young girls are standing in a ballet studio and they are practicing their ballet moves,0.424460232
8624212542,a woman is standing on a rock and feeding a bird.,0.334654659
6017487170,a man is standing on a boat and talking to another man.,0.409392118
3410938233,a group of people are playing soccer and one of them kicks the ball into the net.,0.497767925
8534009982,a group of people are on stage and they are having a conversation with each other,0.402971596
6548945891,a man is opening a box and then unpacking it.,0.324672312
2807344142,a woman and a small girl are playing in the water and skipping rocks.,0.418884039
3817556229,a boy and a girl are playing with a hula hoop.,0.584038615
6884782376,two young boys are playing with toys and putting them in a box.,0.472432077
3254580876,a group of people are outside and they are having fun.,0.472179472
5903266202,a group of people are in a room and listening to music and listening to music.,0.506339908
5315967644,a little boy is sitting on a bed reading a book to a little boy.,0.489238203
5182578763,a group of people are sitting at a table and one is using a machine to clean a,0.405227095
8995779759,a dog is standing in a cage and a person is feeding the dog.,0.353160918
3094068949,a man is riding a unicycle in a parking lot.,0.698625922
6259888019,a man is on a boat and is trying to get the rope to the dock.,0.351306468
2411016012,a woman is holding a baby and hugging her up and down.,0.430741161
3855730364,a turtle swims around in a large aquarium while a man watches.,0.349374235
3661204299,a surfer is riding a wave on a beach and then falls off.,0.331182152
3964215046,a person is walking a dog on a leash outside.,0.448504657
13716958463,a baby is sitting on a man's lap and is trying to blow his nose.,0.485711843
5034519729,a person is walking around a room with a tv in the background.,0.386914581
5005531211,a man is standing at a podium and talking to a group of people.,0.518400669
10187960865,a baby is being held up by a woman and is trying to cut the baby's,0.387981862
4991128574,a young boy is riding a skateboard down a sidewalk.,0.541983604
6947096991,a family is celebrating a birthday party and a little girl is blowing out the candles on a,0.402629673
6896601567,a dog is walking on a field and a person is walking with a dog.,0.357237488
3878228533,a band is on stage and one of them is playing the guitar and the other is playing,0.420281142
10701071663,a group of children are feeding a goat through a fence.,0.534855723
8581493560,a man and a woman are playing a game of rock paper scissors.,0.446688652
5442279500,a little boy is sitting at a table drinking from a cup.,0.526788414
5357351052,a woman is dancing with a young boy and a boy is clapping.,0.358994633
8695796656,a man runs and jumps over a high bar onto a mat.,0.555454969
4367310435,a woman is holding a baby and the baby is laughing.,0.416511953
4349179137,a man is snowboarding down a hill and jumps a small jump.,0.451867044
5078580976,a little boy is walking around a laundry room and a little boy is putting clothes in the,0.357120335
2432368168,a woman is playing a game of pinball in a arcade.,0.513505578
4020336474,a little boy is doing a dance routine in a living room.,0.444702506
3690598673,a dog is running around a yard with a dog and a dog runs around.,0.324093521
4066588104,a young man is eating spaghetti and then he is eating.,0.317174196
5494567452,a woman is holding a baby and the baby is laughing.,0.52436024
7933516656,a group of people are in a river and are watching a cartoon.,0.304458112
4970554150,a woman is using a knife to cut a cake in a kitchen.,0.427576959
9598172039,a man is helping a child slide down a slide at a park.,0.45763725
3397468225,a group of people are standing around a tent and they are pouring something into a container.,0.381170005
4462756149,a man is on stage and is talking to a crowd of people.,0.394357175
8020954140,a woman and two children are sitting on the floor playing a toy piano.,0.480682731
8608466102,a young girl rides a scooter around a driveway and then rides off.,0.408618093
8333471979,a group of people are in a field and they are feeding goats.,0.445089757
7246410056,a man is holding a toddler and is walking on a balance beam.,0.491234809
10271616853,a person is recording a chicken in a field with other animals.,0.290665984
6046801080,a football player runs and tackles another player on a football field.,0.4613491
7119035743,a man is holding a baby and the baby is rubbing his head.,0.393416971
3291773749,a person is snowboarding down a hill and jumps off a ramp.,0.438705474
8068919150,two people are fencing in a fencing match while others watch.,0.428048164
6608207333,a young girl is playing a harmonica while a man is playing the harmonica.,0.453738987
4893254376,a group of people are on the beach and they are doing jumping jacks.,0.605643749
4855168332,two girls are riding a jet ski and they are being pulled by a boat.,0.467612475
6818421034,a baby is sitting in a high chair and eating food from a tray.,0.518048942
2685919415,a man is walking through a river and is trying to cross a car.,0.319566697
4861754967,a man is using a computer to control a computer.,0.379226565
2408446747,a little girl is sitting in a wheelchair and is laughing.,0.449677348
5827229664,a woman is standing in front of a microphone and singing a song.,0.484460145
2402228566,a person is sitting on top of an elephant and is walking through the grass.,0.423705608
3826235674,a woman is riding a horse and trying to catch it with a rope.,0.488386571
4827388766,a woman is holding a baby and talking to the baby.,0.502676547
3993424608,a little girl is sitting at a table and talking on a phone.,0.411260396
3552704802,a construction worker is using a long pole to clean a wall.,0.368922591
2584156614,a man proposes to a woman in a wedding dress.,0.592471123
5066896851,a woman is on stage playing a guitar while a man is playing the guitar.,0.422518969
6420253679,a woman is sitting in a room and reading a book.,0.465891778
3167683348,three people are scuba diving and one of them is waving at the camera.,0.447835058
2876253808,a man is walking on the beach and then he walks on the beach.,0.350426346
9755380174,two toddlers are playing and one of them is dancing.,0.328691423
2774585614,a little girl is feeding a fish in a fish tank.,0.493436992
3805443573,a man is playing golf in the grass and then he hits the ball.,0.377956569
6255975410,a little boy is pushing a toy car around the living room.,0.568868101
2877688390,a man is riding a bike down a trail and then jumps off a ramp.,0.444693267
6263272608,a baby is sitting in a chair and a girl is sitting in a chair and the baby,0.38690415
11425947806,a group of people are standing on a mountain and one of them is talking to the other,0.413423061
4161365180,a young boy is outside and he is throwing a ball at a tree.,0.487307936
2739868371,three men are standing in a room and they are trying to open a bottle of wine.,0.516851306
2417549953,a dog is running around with a dog and a dog runs around him.,0.366210848
4780185309,a dog is standing on a porch and a dog jumps up and down.,0.362880617
3152504882,a toddler is standing in front of a tv and watching a video of a tv.,0.430459112
3918389874,a little boy is in a bathtub and is playing with a toy brush.,0.509408832
9246659576,a man and a woman are riding in a car and the driver is talking to the other,0.420109957
3579333191,a cat is running around on the carpet and a person is running around.,0.377024889
7161607459,a young boy is showing his collection of his toy and his brother is talking to him.,0.320670336
7771738096,a group of men are working on a project in a workshop.,0.429405898
2775487424,a cat is laying on a computer and a person is petting it.,0.524730504
4756237312,a man is holding a book while another man is holding a trophy.,0.395102501
3828129147,a man and woman are in a room and one man is blowing glass into a fire.,0.395432562
3821558161,a baby is sitting in a high chair and is being fed by a woman.,0.585025072
7159518927,two young boys are playing with a toy animal in a backyard.,0.376455963
2679578550,two young girls are sitting on a couch and one of them is crying.,0.474365294
7001369162,a girl is riding a bike with a boy on a bike.,0.335683852
3035546777,a group of people are riding bikes down a dirt path.,0.557236731
3055581786,two people are riding in a canoe and they are riding in a canoe.,0.351452261
6214663036,a woman is doing sign language to a song in front of a classroom.,0.492337197
4133152187,a man is playing a piano and then a man is shown playing the piano.,0.456550956
9972459266,a woman is sitting on a chair and a man is talking to her.,0.360532731
8182606529,a toddler girl is standing in the bathroom and she is brushing her teeth.,0.432020664
9520101299,a woman and a small boy sit on the floor and play with a toy.,0.483347774
7766406300,a group of people are standing in a field and they are eating food.,0.4392187
3128505767,a woman holds up a large shell and then holds it up to her face.,0.340654403
4760431362,a dog is being played by a woman and the dog is trying to get the dog to,0.290009886
7401573420,a man and a small child are playing with a dog and the dog is running around.,0.39403674
6589116675,a man is talking to another man and then he starts to talk.,0.354783386
4178449968,a woman and a boy are riding on a horse and the girl is holding the horse.,0.368182868
3736073076,a man is sitting on a couch with a baby and the baby is waving at the camera,0.454708993
3701610241,a man is flying a remote control to a little boy.,0.400515556
4044243755,"a group of people are playing baseball, one of them hits the ball.",0.46103701
5002596794,a band is playing on stage and one man is playing the drums and the other is playing,0.41855365
7627994376,a man and a woman are on a stage dancing to music.,0.465747237
9133104999,two toddlers are playing with a phone and the baby is laughing.,0.330497831
7397286464,a man is sitting on a bed and playing with a baby and the baby is laughing.,0.463988066
10111475873,a group of children are playing violins in a classroom.,0.488373876
9874816566,a group of people are on stage and they are singing a song.,0.427618414
3327768067,a group of kids are standing in a room and talking to each other.,0.422328472
7559663492,a group of people are on the beach and they are throwing rocks into the water.,0.560569823
4305802092,a little girl is sledding down a hill while a little girl is sitting on the,0.40008077
6888325779,a group of people are playing football in a field.,0.530680895
7478064282,a man is holding a baby and the baby is laughing.,0.39012149
3457111453,a baby is crawling on the floor and then a person is holding a toy.,0.422947139
4654222137,a dog runs and flies a kite in the air and lands on the ground.,0.38732487
3594908498,a man is sitting on the floor with a baby and he is eating a snack.,0.426982403
8656404342,three young boys are sitting on a floor and talking to each other.,0.35582599
6594027277,a group of people are sitting in a living room and one of them is crying.,0.502962768
4038115120,a man is holding a baby in his arms and he is holding a baby in his arms,0.475792587
2933684939,a baby is walking around a room holding a bottle and then she picks up a bottle and,0.336563468
6324607259,a group of elephants are sitting on the ground and are eating.,0.311082155
7102919889,a group of people are outside and they are trying to get out a fire.,0.386180282
5287580818,a dog runs around a yard and a person throws a ball at a dog.,0.376665056
2680145574,a baby is crawling on a wooden surface while a woman is talking to her.,0.456963211
2454011165,a group of young men are walking down the street and one of them is talking.,0.418615997
6247230354,a group of people are hiking on a mountain with a lot of trees.,0.392910689
8493632488,a baby is crawling on the floor and then a man is talking to him.,0.3781555
4153535077,a baby is sitting in a chair and eating a bowl of food.,0.456199765
7379648246,a baby is sitting in a high chair and is playing with a cup of food.,0.536689699
9448475364,a person is walking down a trail on a trail.,0.477281988
2439972082,a man is opening a bottle of wine and then he opens the bottle.,0.399355322
7839815880,a boy hits a golf ball with a golf club and then another boy hits it.,0.419214189
5767341241,a person is feeding a flock of pigeons from a hand.,0.374897689
7574460002,a woman is sitting on a couch with a baby and the baby is crying.,0.465827525
5277922081,a woman opens a gift and then a man opens it.,0.314301938
8356440828,a group of people are in the ocean and are surfing.,0.43299818
5416338970,a group of people are arguing in a subway station.,0.456787318
8273848594,a little boy is making faces and then a girl joins him.,0.339649409
6903773975,a group of people are playing with a dog on the beach.,0.512811065
2507835175,a baby is crawling on the floor and then a woman is talking to her.,0.486678481
5133840014,a baby walks with a ball while a man is walking with him.,0.327978343
5292466003,a group of people are sledding down a hill and laughing.,0.602391839
3256602541,a woman is holding a box and a dog is walking around her.,0.375824451
2399529939,a boy is talking to the camera and then he starts to sing.,0.402534097
5700464220,a group of people are on stage playing instruments and singing.,0.479278505
4023900354,a turtle swims in a tank of water and a turtle swims around.,0.380581468
3682464291,a group of young children are sitting on a floor and they are talking.,0.419485271
3880293461,a group of people are standing on a dirt road and looking at something.,0.413672149
5297351204,a woman is playing with a baby and the baby is laughing.,0.465479076
7820929124,a little girl is dancing and then she falls down on the floor.,0.34690699
4599618003,a baby is walking around and then picks up a ball and walks away.,0.390924782
3957234183,a dog is being trained by a person and the dog is shaking the ball.,0.339502543
2705846557,a woman is walking through the air with a backpack on her back.,0.353722811
4274864664,a scuba diver is swimming under water and then a man is swimming with the sea.,0.28602314
3793953104,a group of musicians are playing music on a stage.,0.450737655
13200806115,a little girl is walking a dog and a dog is running around.,0.362748295
5149181269,a baby is walking around a playpen and a dog is walking around.,0.34143123
5244251013,a man is talking to a group of people who are arguing.,0.447333187
3579392300,"a man is talking to a group of people and he is playing rock, paper, scissors",0.441146284
6551351219,two horses are walking in a field and looking at the animals.,0.384492785
2793301477,a man is standing outside and is smoking a train.,0.353462189
3899705145,a group of people are playing a game of football on a hill.,0.484913588
5710270308,a baby is sitting on the floor playing with maracas.,0.58924979
8701811483,a little boy is walking around a living room and he is trying to get his toy to,0.327885211
9388035408,a man and a woman are roasting marshmallows over a fire.,0.631775498
2644683208,a person is feeding a goat with a goat in a pen.,0.454752058
12884043065,a little boy is pushing a little boy in a wheelchair.,0.522694409
2953174101,a little girl is walking around a man and the little girl is trying to get her to,0.302370369
3059960651,a little boy is sitting in a car seat and shaking his head back and forth.,0.528244615
3975119653,a woman is petting a cat and the cat is walking away.,0.407585353
3660977042,a group of people are walking around outside and talking to each other.,0.482643574
9489286866,a man is sitting on a couch and is talking to a dog.,0.409977883
3161115707,a man is holding a baby and the baby is playing harmonica.,0.49171105
2776980258,a group of men are in a garage and one man is using a shovel to clean the,0.431409359
4807387094,two people are riding a jet ski and the boat is pulling them.,0.3497262
6958935905,a baby is playing with a bunch of cards and the man is talking to them.,0.323606908
4371640303,a baby is sitting in a chair and trying to put his shoes on.,0.561511695
7471812372,a person is using a bottle to dry a dog's paw.,0.415265739
4878444247,three people are riding their bikes down a trail in the woods.,0.458710641
2702145478,a group of people are outside and one man is standing in a park and is talking to,0.323318928
4810871515,a young boy is sitting in a booth and eating food while a woman is talking to her,0.369433105
5387288470,a dog is walking around a yard with a dog and a woman is walking around.,0.316949695
3137412934,a little girl is sitting at a table drinking from a cup and laughing.,0.51031059
4030303250,a man is on the beach and catches a ball and then throws it to a woman.,0.383997947
4333253921,a person is playing with a dog and the dog is trying to get the dog to shake,0.323278904
8710602306,a group of people are sitting in chairs and talking into a microphone.,0.493775308
2759318164,a man is riding a jet ski while being pulled by a boat.,0.497848958
6210210084,a man is standing in a pool and is feeding a crocodile.,0.301853716
8492844258,a man is standing in front of a wood table and he is holding a board in his,0.38188377
3057666738,a baby is laying on the floor and a person is petting a dog.,0.466261148
7622132582,a group of people are roasting marshmallows over a fire.,0.651694179
8724051945,a group of boys are standing on stage singing into a microphone.,0.479893625
2833808682,a baby is walking around a basket and putting it in a basket.,0.410520762
4342755654,two young girls are playing with each other in a living room.,0.508405149
3708640366,a man is using a chainsaw to cut a piece of wood.,0.575517833
3974658916,a dog is sitting on a couch and a person is shaking its head.,0.432062
10602702615,a woman is blowing out candles on a birthday cake while a little girl is watching.,0.449588418
2934818100,a man and a child are sitting on a toy car and they are shaking their head no,0.407639712
6747213435,a man is sitting on a lawnmower and is playing with a little boy.,0.390472203
8576006950,a woman is holding a baby and the baby jumps into the pool.,0.453505099
3942989234,two people are fencing in a gym while others watch.,0.464932889
6946807250,a dog is walking on a field and then a person is walking with a dog.,0.336971462
7079167805,a little girl is making funny faces and then she crosses her eyes.,0.418879569
7556545860,a woman is playing a bass and another woman is playing the drums.,0.338173419
6141596533,a baby is crawling on the floor and then he crawls up and begins to crawl.,0.364703327
5552163164,a group of people are standing in a room and they are talking to each other,0.45866403
6237693094,a baby is waving at the camera while being held by a woman.,0.423792124
3470996327,a young girl is eating food off of a plate while a man is holding a plate.,0.403610766
7154793869,a group of people are in a room and they are arguing.,0.442042828
5271223888,a group of people are running in the snow and a man is talking.,0.462347329
10084987766,a baby is crawling on the floor and then he crawls towards the camera.,0.421611428
7805497290,a man is surfing on a wave in the ocean.,0.471575141
2403283676,a woman is playing with a baby and the baby is laughing.,0.472550452
7281947184,a woman is singing on stage while a band plays the guitar.,0.424930841
3977798044,a young girl is trying to ride a mechanical bull while a man is talking to her.,0.401756227
7661480554,a man and woman are standing in front of a camera and talking.,0.436400056
8772882161,a dog is being walked to a man and the dog is sticking out his tongue.,0.354257613
2995795910,a cat is being washed in the sink while a person is washing their hands.,0.395607024
3453367486,a person is standing in a pond and feeding a bird.,0.301584631
8645245934,a man is feeding a black dog through a cage.,0.424849093
2638437493,a woman is drinking a cup of alcohol and talking to someone.,0.402892053
2958836509,a cat is lying on the floor and a person is kicking a ball and the cat falls,0.391373456
3400840679,a girl blows out candles on a birthday cake while others watch.,0.516741812
6960652786,two young girls are sitting on a bouncy house and one of them is trying to,0.451610744
7470108174,a man is holding a baby and the baby is laughing.,0.531212211
13842949604,a man is outside and is cutting up wood with a sledge hammer.,0.345656574
4698194939,a dog is running across a field and a dog runs towards him.,0.391238153
4172442086,a man is sleeping on a couch while a woman is sleeping.,0.407156378
6878950768,a baby is playing with a ball and then he falls down.,0.375378639
6782372702,a cat is lying on the floor and a person is petting it.,0.562911868
8457813639,a man and a child are sledding down a hill and laughing.,0.521215796
5607360009,a man is riding a bike down a muddy path.,0.543823123
8691966680,a little boy is pushing a shopping cart down a mall.,0.484871358
8601599404,a group of people are riding on a tractor and a man is driving a tractor.,0.408997267
8592396730,a little boy is sitting at a table and is playing with his hands.,0.453856349
6934196998,a cat is sitting on a couch and watching a person on the screen.,0.328174829
2740354629,a woman is drinking a beer and talking to someone.,0.365782529
3530243325,a baby is sitting in a chair and is eating ice cream from a spoon.,0.475167334
2972753643,a woman is sitting in a chair and eating a sandwich.,0.451101184
3483431526,a man is sitting on a platform and feeding a seal to a seal.,0.37510252
6091405815,a cat is sitting on the floor and a woman is playing with a cat.,0.426316172
7072442097,a little girl is playing with toys and a man is talking to her.,0.402792871
5250826364,a little girl is playing hopscotch and a woman is talking to her.,0.456507832
2768919345,a man and a little girl are riding their bikes in a parking lot.,0.544891477
4976582687,a person is using a tool to work on a laptop.,0.425199956
5031979557,a cat is sitting on a couch watching a person on a couch.,0.457902074
8319941339,a young child is playing a keyboard while sitting on a bed.,0.527059436
5574240352,a man is cutting up a piece of meat with a knife.,0.538231373
4414047871,two girls are playing a song and one of them falls down.,0.403186262
4952455893,a man is sitting at a table and talking to another man while he is sitting at a,0.412668169
6967372488,a woman is standing at a desk and talking to a group of people.,0.471810877
8313454466,a baby is playing with a keyboard while a man is watching.,0.372805357
3661046559,a person is petting a cat that is sitting on a couch.,0.551467299
9859349436,a woman is walking a dog and the dog is walking around.,0.355289072
5255816693,a cat is in the bathroom and a person is cleaning the toilet with a toilet.,0.456011742
2507612755,two babies are sitting on a bed and one of them is eating ice cream.,0.52282542
4617403206,a dog is outside and a person is playing with a dog.,0.40400207
13840023965,two young children are running a dog on a path in a wooded area.,0.421975344
2405803738,a little boy is sitting at a table and laughing while a woman is talking to him.,0.482599229
4522652841,a group of people are standing outside and talking to each other.,0.490031511
3000097146,a little girl walks around a man and then walks away.,0.370132804
8152470819,a cat is lying on a bed and a person is petting it.,0.487039179
5422339502,a person is skiing down a mountain and going around the snow.,0.354301244
4778302494,a woman is showing a baby boy how to eat spaghetti.,0.422160834
2525468588,a man is sitting in a chair drinking a beer and talking to someone.,0.461048752
6610987705,a little boy is playing with a toy car and is playing with it.,0.476915568
3766511527,a baseball player hits a ball and runs to first base.,0.418227166
2922074892,a person is using a cell phone to spray out a car.,0.397104561
3937218319,a dog is being groomed by a person with a bandage.,0.424808145
5984993738,a man is using a large spoon to spread food on a plate.,0.338416576
2479544864,a man and woman are sitting at a table and one woman is laughing.,0.455326885
2800160422,a baby is standing in the bathroom and washing his hair.,0.465106428
7317518960,a person is recording a bunch of cars on a track.,0.371716529
5231615174,a group of women are in a room talking and talking.,0.414379209
3324264824,a group of people are riding horses and they are riding horses.,0.507825792
6819935501,a group of people are sitting at a table and drinking shots.,0.500913978
9787043852,a woman is holding a piece of paper and making a robot.,0.2572487
4220267813,two young boys are standing in a room and one of them is making funny faces.,0.433169663
4243204294,a young boy is playing with a toy on a toy train.,0.34533909
3326198728,a cat is walking on the floor and a person is petting it.,0.518187642
4092470534,a man is dancing in front of a crowd of people.,0.517373025
3895899954,a little boy is walking around a table and a woman is talking to him.,0.429516375
4665224003,a young man is holding a camera and looking at the camera while looking at the camera.,0.401464731
7952372656,a dog is watching a tv show and watching a tv on a tv.,0.373205632
12423338764,a baby is on a mat and is trying to crawl on a mat.,0.447783321
4181818580,a baby is sitting in a high chair and shaking his head no.,0.545864522
4074941544,a group of people are on a stage and they are playing a musical instrument.,0.466698706
9017074193,a man and a little girl are playing in a small pool and a man is playing with,0.396852791
4149141971,a woman is giving a presentation to a group of people.,0.520696163
3170781797,a little girl is sitting at a table eating a plate of food and then she picks up,0.410672039
5343144349,a little boy is eating cake with a spoon and a woman is talking to him.,0.449876994
8388729258,a group of men are on stage singing and dancing.,0.52349335
6089364670,two young boys are riding their bikes down a sidewalk.,0.520092309
7273870336,a group of people are singing and dancing to music.,0.543152511
3461970988,a band is playing on stage with a band playing music.,0.366213351
4872339079,a man is holding a little girl and she is trying to hit a tree with a bat,0.396781415
5153854160,a person is using a remote control to make a picture on a laptop.,0.458047688
5634133774,a person is sitting at a computer and is typing on a laptop.,0.3751432
3502002424,a man is walking with a baby and a baby is walking on a sidewalk.,0.410540283
4828544178,a group of people are standing on a sunny day and watching a person ride a skateboard,0.414428145
4444271481,a group of people are climbing a waterfall into a waterfall.,0.511394858
5363697893,two men are wrestling in a wrestling match while a referee watches.,0.506636322
3505617719,a group of people are standing around a man and they are drinking from a bottle.,0.40202269
5721638917,a dog is running around a room and a person is throwing a ball at the camera.,0.390131205
6242401261,a group of people are climbing a rock and then one of them falls down.,0.414640784
5800315577,a group of people are walking down a rocky mountain.,0.471394598
10111267264,a group of children are playing violins in a classroom.,0.527614951
2858776611,a little girl is running and throwing a ball on a field.,0.52156049
4519976041,two men are sitting on a bed and one is smoking a hookah pipe.,0.496006161
4015467653,a woman is holding a baby and the baby is crying.,0.393246591
3061396164,a baby is opening a present while a woman is talking to him.,0.456748307
5196883885,a little boy hugs a little boy and gives him a hug.,0.460180819
