Unnamed: 0,vid_num,SwinBERT Captions,SwinBERT Confidence Scores
1132,2735742477,a group of kids are outside and throwing water balloons at each other.,0.5243030190467834
1133,10087158633,a boy and a boy are building a sand castle on the beach.,0.4969753324985504
1134,5722183446,two toddlers are swinging on a swing set while a man talks to them.,0.4870932102203369
1135,7184811223,a person is driving down the street and is passing by.,0.3621829450130462
1136,5913897276,a group of people are hiking on a mountain with a rope.,0.3768316209316253
1137,6945401224,a man is on a ladder and is working on a house.,0.3738204538822174
1138,4676073798,a man is standing at a kitchen counter and is pouring water into a cup.,0.4452846646308899
1139,4755875661,a young boy throws a toy at a woman who is sitting on the floor.,0.3965863585472107
1140,3416462403,a little boy is pushing a toy car around the living room.,0.5843993425369263
1141,12133460724,a baby is sitting in a high chair and eating a cake with a spoon.,0.5809120535850525
1142,8704171363,a baby is sitting in a stroller and shaking his head no.,0.5395310521125793
1143,4894809632,a football player is practicing a tackle on a football field.,0.3012112379074096
1144,3828863805,a group of people are walking on a ladder that is being guided by a man.,0.4303038418292999
1145,2943692887,a girl is riding a bike and then she gets on the bike and gets on.,0.2848817110061645
1146,7363189682,two people are riding their bikes down a road.,0.4485442042350769
1147,4254567713,a person is playing a song on a piano with both hands.,0.5065870881080627
1148,2704390034,a group of scuba divers are standing in a body of water and they are looking at the,0.4291572868824005
1149,6907544592,a person is holding a small snake and showing it to the camera,0.325550764799118
1150,9015675343,a baby is playing with a bottle and then she picks up a bottle of beer.,0.3463171422481537
1151,4677394937,a man is riding a jet ski in the water and then he falls off.,0.4323849976062774
1152,4691832183,a person is petting a cat that is laying down.,0.5075036287307739
1153,6235999185,a woman is holding a baby and the baby is waving at the camera.,0.4793272614479065
1154,3951427609,a woman is holding a baby and the baby is shaking her head.,0.45469731092453
1155,4508384185,a baby is sitting in a high chair and is laughing and playing with a woman.,0.3986750245094299
1156,3043431641,a group of people are sitting in a room and they are reading a piece of paper.,0.4737316966056824
1157,5141748415,a baby is sitting on a woman's lap and is laughing.,0.5114932656288147
1158,6779658148,a man and a little boy are skiing down a hill.,0.4955950379371643
1159,6542819149,two boys are practicing football drills on a field.,0.389772355556488
1160,13473579935,a little girl is sitting at a table and is eating a sandwich and putting them in a,0.3659186065196991
1161,5314706706,a man is holding a cat and petting it while the cat licks his arm.,0.4542050659656524
1162,6912307875,a young child walks with a dog in the woods and then walks away.,0.354073017835617
1163,5318884262,a child slides down a hill on a sled and then falls off.,0.4817732870578766
1164,5303332305,a young boy is playing with a toy train set and talking to someone.,0.4933146834373474
1165,4763662959,a group of people dressed in costume are performing a dance on stage.,0.4315443634986877
1166,3891539754,a man and a woman are talking and making funny faces.,0.4928130209445953
1167,5609003294,a dog is sitting in a chair and a dog jumps up and down.,0.3798030018806457
1168,9576113974,a man is teaching a child how to play a xylophone.,0.6228045225143433
1169,3963443256,a woman is holding a long pole with glass and then she is holding a stick in her,0.2987659871578216
1170,5327124144,a person is rubbing a baby's head with a towel and the baby is laughing.,0.4518364667892456
1171,8461271066,a young boy is riding a bike around a skate park.,0.445602536201477
1172,8937599656,a group of women are dancing to music on a stage.,0.4928822219371795
1173,4804501313,a little boy is walking around with a little girl in a park.,0.3790863156318664
1174,5912451153,a man is dancing to a baby and the baby is watching tv.,0.3811513483524322
1175,9562161527,a group of kids are playing in a pool and throwing water balloons at each other.,0.5488057732582092
1176,4926567304,two people are paddling in a kayak in a body of water.,0.5527153611183167
1177,5568913332,a baby is sitting in a chair and then starts to cry.,0.4200933873653412
1178,4754310333,a group of dogs are running around in a room.,0.4240875840187073
1179,3267978905,a boy is playing the drums while another boy is playing the drums.,0.4248125255107879
1180,3374974398,a snowboarder is snowboarding down a hill and jumps a ramp.,0.4343852400779724
1181,3034744203,a woman and a child are walking on a path and then the child walks up to the,0.3069929480552673
1182,10548477625,a woman is walking through a field with a man and a man is holding a small plant,0.3015731275081634
1183,4942125557,a man is playing on a toy slide and a little girl is standing on the ground.,0.3331645727157593
1184,5475178369,a man holding a baby and the baby is making noises.,0.4026224613189697
1185,6050958417,a baby is sitting in a high chair and eating a candy.,0.4144164621829986
1186,5922424847,a baby is sitting in a toy car and is moving around.,0.4168009757995605
1187,2866935369,a group of people are playing a game of a game with a ball.,0.426184594631195
1188,3339526007,a man is riding a mountain bike down a hill and then falls off.,0.4763773381710052
1189,7796070742,a group of people are sitting in a forest and reading a book.,0.4443952739238739
1190,6920054108,a girl is swinging on a trapeze and then she falls off.,0.4745499193668365
1191,3661828895,a person is showing a phone and showing it off.,0.3186549842357635
1192,10107329365,a young boy hits a baseball with a bat and runs to first base.,0.4663105010986328
1193,4903182028,a man and two children are building a sand castle on the beach.,0.5615817904472351
1194,4460320158,a baby is bouncing up and down in a bounce house.,0.5405793786048889
1195,9657986545,a man and woman are standing in front of a crowd and they are talking.,0.3841779232025146
1196,8194930229,a group of women are sitting on a couch and reading a book.,0.541379451751709
1197,8311980869,a man is helping a young child to roll up a mat.,0.4097709655761719
1198,6151640040,a group of people are standing outside and dancing to music.,0.4655060172080993
1199,2407008208,a group of people are scuba diving and feeding the fish.,0.5400434136390686
1200,12491423573,a group of children are singing a song and clapping their hands.,0.4524098336696625
1201,8152397568,a cat is sitting on the floor and a person is eating a bag of chips.,0.4326330423355102
1202,2852531794,a woman is holding a baby and the baby is trying to wake up.,0.4585197269916534
1203,3177560195,a baby is laying on a blanket and then a woman is talking to her.,0.4048321545124054
1204,5148267033,a person is holding a bird that is sitting on the ground and is feeding it.,0.4005472660064697
1205,2519489101,a man is riding a bike down a path and then a woman is talking.,0.3987928926944732
1206,3787382997,a group of people are digging in a muddy area.,0.4934793412685394
1207,3136054080,a man and a little girl are dancing in front of a christmas tree.,0.6831431984901428
1208,4940881053,a group of people are outside and they are playing a game with a ball.,0.3890838325023651
1209,4710412048,a group of people are arguing in the street and one of them is talking.,0.3732584416866302
1210,3785838993,a group of people are performing a play with swords.,0.4328698217868805
1211,4006742735,two young children are eating ice cream and one of them is eating it.,0.427819550037384
1212,13244855073,a man and a woman are dancing in a room with other people.,0.4665765464305877
1213,6021795645,a man is talking to a group of people on a boat and talking.,0.4628923237323761
1214,3013777566,a woman is sitting on the floor and a dog is playing with a ball.,0.4696649312973022
1215,5820886415,a group of young boys are trying to put a blanket on a lawn.,0.4790125787258148
1216,5563273949,a baby is laying on the floor and then falls over.,0.4523492157459259
1217,4446415775,two people are riding their bikes down a road.,0.4686523079872131
1218,6957469345,a group of people are standing around a large rock and feeding a group of birds.,0.3259138762950897
1219,7394250236,a little girl is pushing a toy shopping cart around a room.,0.5193929672241211
1220,7070119387,a man runs and jumps off a remote control and lands in the air.,0.3570431470870971
1221,5527302983,a man is trying to jump over a snow bank but falls down.,0.4106057286262512
1222,5899163943,a group of kids are playing in a bouncy house.,0.580660879611969
1223,7280076542,a man and a little girl are playing a game of beer and the little girl is watching,0.3139346241950989
1224,6025039044,a baby is pushing a toy cart across a room.,0.4541030526161194
1225,6833795682,a football player runs and catches a pass and runs to the ground.,0.3131491243839264
1226,5540784488,a man is skiing down a hill while another person is talking in the background.,0.4901559948921203
1227,9298951340,a man is holding a baby and the baby is laughing.,0.4885072112083435
1228,2466924167,a group of kids are sitting in chairs and shaking maracas.,0.5239666700363159
1229,8714747002,a baby is sitting in a high chair and eating food from a plate.,0.4827052354812622
1230,6542701985,a group of people are playing football in a field.,0.5190118551254272
1231,3726334221,a woman is shooting a gun at a target while a man watches.,0.4141717553138733
1232,6922125694,a dog is walking around outside with a dog and then a person is walking around.,0.2484888732433319
1233,11082626916,a group of people are riding motorcycles on a dirt track.,0.6156607866287231
1234,5573412399,a man is grilling meat on a grill and then he puts it on a grill.,0.4329402446746826
1235,5599511471,a football player runs and catches a pass and runs to the ground.,0.3026139140129089
1236,7760990054,a baby is sitting in a playpen and then sneezes.,0.4632840156555176
1237,3742193024,a man is sitting on a boat and talking to another man.,0.4719192683696747
1238,4193931357,a man is playing the piano and singing while another man is playing the piano.,0.4493406414985657
1239,5154636418,a man is speaking to a crowd of people while he is talking to a woman.,0.3294580578804016
1240,2431151984,a person rides a bike down a track at night.,0.5807916522026062
1241,6831786474,a group of people are eating and eating at a table.,0.3878152668476105
1242,5219616197,a man is outside and he is lighting a fire with a stick.,0.334979772567749
1243,3926030596,a man and woman are walking around a building and holding a microphone.,0.2702935636043548
1244,3724420962,a little girl is playing in a small pool with her sister.,0.4076616466045379
1245,2950117162,a baby is sleeping in a crib and then a man is talking to him.,0.4919492900371551
1246,8543058168,a group of kids are sledding down a hill in the snow.,0.5912984609603882
1247,5677034017,a group of kids are playing a game of basketball in a arcade.,0.4181957244873047
1248,3220659822,a woman is talking and laughing while she is walking a horse.,0.3361270129680633
1249,4354621230,a person is filming a bunch of birds on the beach.,0.3876697719097137
1250,3537013786,a man is talking about the use of a pipe.,0.3449191749095917
1251,11566933123,a little boy is opening up a present and putting them in a bag.,0.4773844182491302
1252,5356919058,a little girl is singing a song while another girl is dancing.,0.3836327195167541
1253,3364754591,a man is sitting in a swing and a child is pushing him.,0.4126868844032287
1254,4933467831,a group of children are on a stage and they are doing a dance.,0.4514648020267486
1255,4980609686,a group of people are working on a brick wall.,0.4977569878101349
1256,5472380570,a woman is looking at a zoo and is looking at the animals.,0.3404664993286133
1257,2837340028,a woman is pushing a wheel chair with a woman in it.,0.401064932346344
1258,8015524320,two young girls are dancing in front of a tv while a man is singing.,0.3787916302680969
1259,3155156104,a turtle swims in the water and a person is watching.,0.3531580567359924
1260,2821679491,a band is playing on stage with a band playing a guitar.,0.3624217510223388
1261,4844352703,a group of people are on a stage singing and dancing.,0.4939374029636383
1262,5590135575,a baby is sitting in a chair and making faces and moving his arms.,0.376102477312088
1263,2971876369,a woman is sitting in a chair and eating a sandwich.,0.4511011838912964
1264,3549637351,a group of people are standing in front of a painting project.,0.4309159219264984
1265,3337228873,a man is driving a bulldozer over a fence and then another man is walking around,0.3100411593914032
1266,5371309367,a cat is sitting in a sink and a person is washing their cat.,0.4510991275310516
1267,5792963526,a dog is walking around on the floor and a person is walking around.,0.3083265125751495
1268,6991481998,a woman is walking with a small child on a trail.,0.4614462554454803
1269,6830358350,a baby is sitting on a man's lap and the baby is waving its arms.,0.4546241164207458
1270,3055476118,a dog is walking around with a toy and then a person picks up a toy and puts,0.3218384683132171
1271,3028745389,a man is holding a small dog and talking to the camera.,0.5055123567581177
1272,3546023767,a man is holding a sword while another man is holding a sword in his hand.,0.4261578023433685
1273,4126232687,a young boy is sitting on a couch and is trying to get his shoes.,0.3733952343463897
1274,6838986898,a baby is sitting at a piano and playing a song on a piano.,0.5880789160728455
1275,9251779370,a group of people are sitting around a table and drinking wine.,0.5854578614234924
1276,11085750576,a woman is sitting at a table with a group of people and she is blowing out candles,0.4134652614593506
1277,11222803754,a woman is sitting in a chair and opening a box with a paper.,0.4386147260665893
1278,3085751774,two little girls are playing with a dog in a park.,0.4137890636920929
1279,5199542985,a chicken is walking around in the woods and then a person walks up to the fence.,0.359678715467453
1280,4807428848,two people are riding on a jet ski and being pulled by a boat.,0.526113748550415
1281,5498668540,a man is sitting on a couch with a baby and he is playing with a remote.,0.4527114331722259
1282,5274812082,a man is talking to a woman who is holding a microphone and talking.,0.3203953206539154
1283,3835600271,a little girl is sitting on the floor opening up a present.,0.5987807512283325
1284,4637804560,a woman is sitting in a chair and reading a book to a baby.,0.5514018535614014
1285,2399794335,a person is walking through a city street with a lot of people.,0.3512556254863739
1286,11361740306,a group of kids are in a living room and they are dancing to music.,0.514621913433075
1287,9400537483,a person is using a remote control to put together a toy car.,0.3861871361732483
1288,9565000092,two little girls are jumping in a bounce house and laughing.,0.5444939136505127
1289,6661590689,a man is driving a jeep through a snow covered road.,0.3807083070278168
1290,4766590433,a man is playing volleyball and then he throws it over the net.,0.3486474752426147
1291,7591995374,a woman is riding a bike with a backpack on it.,0.3737531304359436
1292,5094784826,a woman is on stage singing a song while a crowd watches.,0.4499808847904205
1293,7982636217,a man is holding a large object and is shooting a paint gun at a target.,0.3465234041213989
1294,5602526455,a baby is being held by a woman and is laughing.,0.4093886911869049
1295,5932099326,a young boy is sitting on a couch with his sister and the baby is smiling.,0.3971985280513763
1296,2897645002,a little boy is making a balloon animal and making it out of a balloon.,0.3803623616695404
1297,2808340429,a woman is holding a baby and the baby is waving at the camera.,0.5168378949165344
1298,8572776945,two young children are playing with a chair and a woman is talking to them.,0.3989901542663574
1299,8373966120,a little boy is dancing around the house and then a little girl is dancing.,0.3144047856330871
1300,5597037980,a little boy is walking around a room and then picks up a bottle of milk and puts,0.3980530500411987
1301,5208873554,a man is riding a bike with a child on a bike.,0.4179258942604065
1302,6443721543,a woman is showing how a young boy is using a machine to fill up bags.,0.4302782714366913
1303,11047452164,a little boy is riding a toy car with a toy in his hands.,0.397141546010971
1304,3478433540,a man is tickling a baby and the baby is laughing.,0.5482484102249146
1305,6542506687,a group of men are playing football in a park.,0.5796065926551819
1306,5433732542,a group of people are sitting in a room and talking to each other.,0.5031612515449524
1307,3486721141,a little boy is running around a living room with a plastic bucket and a woman is talking,0.3681062757968902
1308,4038640267,a little boy is sitting at a table and eating a paper.,0.4388196766376495
1309,2812179260,a baby is crawling on the floor and then falls over.,0.5009971857070923
1310,5493147265,a group of men are standing around a car and one of them is pushing the car.,0.4012885093688965
1311,8490783096,a person is feeding a bunch of fish in a cage.,0.3944738805294037
1312,5345319548,a man is playing a game of ping pong with a toy.,0.4205710291862488
1313,7608568538,a woman is holding a child in a pool and she is holding a plastic tube.,0.3171822726726532
1314,4173662426,a woman is playing with a young child and the child is crying.,0.3798169791698456
1315,11585666326,a dog is running and jumping over a hurdle while a dog runs past him.,0.3545497059822082
1316,4350795977,a person is walking in the snow and is making a snowball.,0.4427975118160248
1317,4242561931,a baby is sitting on a couch and shaking his head no.,0.4794379770755768
1318,6015660138,a woman is laughing and then she is trying to drink something out of a fire.,0.3352784216403961
1319,4731367454,a woman is dancing on stage while a band plays behind her.,0.5027058720588684
1320,3617262562,a man is flipping a pancake in a pan while others watch.,0.4675359427928924
1321,5368363137,a little boy is dancing in the kitchen and a woman is talking to him.,0.4395312666893005
1322,2503862291,a baby is sitting at a table and clapping his hands and smiling.,0.4724187850952148
1323,2562407588,a man and a child are building a sand castle.,0.4837054014205932
1324,9187659115,two people are standing next to a rock and one of them is feeding the birds.,0.4372493326663971
1325,3768851893,a group of children are standing on a stage and they are holding a balloon.,0.4661346673965454
1326,5909774623,a boy is holding a toy and another boy is watching him play a game on the screen,0.3184224367141723
1327,5219446301,a baby is playing with a dog and the dog is crying.,0.3981896638870239
1328,4062150063,a group of people are riding their bikes and jumping over a small ramp.,0.4372663497924804
1329,2510654215,two young boys play rock paper scissors together in a gym.,0.4740686416625976
1330,2529291148,a group of girls are on a football field and they are doing a dance with flags.,0.4401200413703918
1331,12620917425,a group of elephants are walking through a river and then they are all crossing the water.,0.3288246393203735
1332,5459816888,a group of men are on stage playing guitars and singing.,0.4852514863014221
1333,9929936464,a boy is riding a skateboard on a skateboard and then jumps off the stairs.,0.4107297658920288
1334,8436103098,a baby is walking around a toy car on the ground.,0.3858169615268707
1335,6830555586,a man is riding a bike and jumping on the sidewalk.,0.4070371687412262
1336,2933746198,a baby is crawling on the floor and then a woman picks up a baby.,0.3989112377166748
1337,4504443461,a man is holding a baby and the baby is making funny faces.,0.4712757766246795
1338,3122307396,a man and a woman are dancing together in the front yard of a house.,0.5291144847869873
1339,6280321621,a woman is playing with a young child and the baby laughs.,0.4209312498569488
1340,4288132056,a young boy is running around a room and then he falls down.,0.3342019021511078
1341,7209064294,a group of kids are playing together and one of them is hugging the other.,0.3734071254730224
1342,2504514045,a dog is barking at a bed and a person is petting a dog.,0.3638379871845245
1343,8558937927,two people are swinging on a rope and then jump off a tree.,0.4156636893749237
1344,2414861319,a group of people are dancing in a room with a crowd watching.,0.3980751931667328
1345,2402795053,a person is holding a fish and then the fish is dropped in the water.,0.2762371003627777
1346,2401074058,a baby is standing in a fence and is feeding a goat.,0.3652074038982391
1347,5849468237,a cat is walking around on the floor and a cat is running around.,0.3754301965236664
1348,2583111812,a woman is sitting on the floor and a cat is sitting on the floor and the cat,0.3611375689506531
1349,6151087178,a baby is sitting at a table and is using a cloth to wipe his face on the,0.4576028287410736
1350,4534736385,a group of kids are playing with toys and a toy train.,0.3980767130851745
1351,4302091358,a dog is laying on the floor and a person is petting it.,0.4753343164920807
1352,7230665208,two men are standing in front of a microphone and are doing sign language.,0.4793058037757873
1353,2549562657,a group of babies are playing with toys on the floor.,0.5369899272918701
1354,4803215882,a woman is talking to a woman who is wearing a costume and she is smiling.,0.3272924125194549
1355,9046879738,a man and a little girl are cutting leaves and placing them in a vase.,0.4233710169792175
1356,7071234637,a group of kids are walking around a room with a dog on leashes.,0.4452311396598816
1357,2439266317,a group of kids are playing with toys and throwing them at a toy.,0.3347786962985992
1358,3486090948,a man is cutting up meat and putting them in a bowl.,0.3938030004501343
1359,9390259410,a group of people are sitting at a kitchen sink and they are playing a game with their,0.4713123142719269
1360,2771964515,a man is playing the drums and cymbals while the crowd cheers.,0.4248138070106506
1361,3203767188,a baby is laying on a bed and drinking from a bottle.,0.4511419236660003
1362,8192589078,a person is showing a small black and white dog is running around.,0.307399034500122
1363,7592105758,a person is using a computer to control a computer.,0.3653305172920227
1364,4370441204,a group of four people are riding go carts around a track.,0.4044845700263977
1365,2444569873,a group of musicians are playing instruments and singing while a band plays the guitar.,0.3950144052505493
1366,8019115246,a woman is holding a dog and giving it a hug.,0.5257272720336914
1367,7005296087,a football player runs and catches a football and then runs to catch it.,0.4068286120891571
1368,6862330989,a man is walking with a child on a bike and a child is walking on a bike,0.3490680456161499
1369,5385578296,a group of people are dancing and dancing in a bar.,0.4508068859577179
1370,2504943867,a woman is sitting on a couch with two young children and two children are sitting on a,0.4112001657485962
1371,8629560702,two men are playing guitars and singing while one sings into a microphone.,0.4564342498779297
1372,6810821214,a group of people are sitting around a table playing chess.,0.5667631030082703
1373,3527007046,a band is playing music on stage while a band plays.,0.3758222758769989
1374,9525696229,a little girl is playing in the sand and then she throws a ball to the beach.,0.3783116936683655
1375,5409193177,two men are standing at a table and one of them is talking about a device.,0.4383282363414764
1376,6867728490,a baby is playing with a blanket and throwing a box of laundry.,0.249704048037529
1377,2415444142,a camel is being led by a man who is sitting on the ground.,0.4618292152881622
1378,4808299377,a group of people are in a karate class and one boy is kicking a board with his,0.3886326849460602
1379,7179762538,a little girl is walking a dog on a leash down a sidewalk.,0.5423750281333923
1380,2668548025,a group of people are working on a conveyor belt.,0.4906226098537445
1381,3065257365,a family is eating dinner and having a good time.,0.3822625875473022
1382,5221122199,a band is on stage and one man is playing the guitar and the other is playing the,0.4196973741054535
1383,6564590949,a woman is kneeling on the floor and playing with a dog.,0.43189537525177
1384,7438153002,a man is opening a door airplane and is opening the door.,0.2650330066680908
1385,9394673735,a bear is being carried by a man and a woman is talking to them.,0.3004451990127563
1386,6783561967,a cat is laying on the floor and a cat is being petted by a person.,0.392309159040451
1387,5062034189,a woman is holding a baby and talking to a baby.,0.4174426794052124
1388,4861389692,a man is swimming in the water with a dog.,0.512917697429657
1389,7971444414,a group of young men are sitting on the ground and arguing with each other,0.5420253872871399
1390,9740013012,a man and a woman are sitting in front of a camera and talking.,0.491290271282196
1391,7004267908,a group of people are preparing food in a kitchen.,0.5120747089385986
1392,7292994724,a deer is sitting on the grass and petting a deer.,0.4593222737312317
1393,3724611422,two little girls are playing in a small pool and one of them is sitting down.,0.4324586987495422
1394,3478653250,a little boy is hitting a ball with a baseball bat.,0.5580030083656311
1395,5824001594,a man and a child are riding a jet ski in a lake.,0.5264619588851929
1396,4923462667,a young boy is swinging on a swing and then jumps off the mat.,0.3876971006393432
1397,2467682279,a person is playing a game on a cell phone in a store.,0.4633835554122925
1398,7141848245,a man is playing with a baby and the baby is shaking his head.,0.4859464466571808
1399,11660246355,two men are working on a platform and one of them is pushing a wheelbarrow.,0.4347798526287079
1400,3962139149,a group of people are sitting around a table and playing dominoes.,0.5978121757507324
1401,4038861632,a woman and a man are hugging each other and then they hug each other.,0.4230828881263733
1402,8890657086,a young boy is blowing out candles on a cake while a woman watches.,0.4331023395061493
1403,4664554429,a little girl is trying to blow out the candles on a cake.,0.673859715461731
1404,6899731831,a baby is sitting on the floor and playing with a man.,0.4694202244281769
1405,12323349744,a person is pouring milk into a cup of hot sauce.,0.4375793039798736
1406,5106055789,a little girl is playing a guitar and then a little girl is dancing.,0.3509807586669922
1407,3442795091,two young girls are in a car and they are singing and dancing to the song.,0.4364035129547119
1408,5188652172,a man is playing with a baby and the baby is laughing.,0.5385646820068359
1409,4648608582,a cat is sitting on a couch and a person throws a card to the floor.,0.3950939774513244
1410,9326111566,a group of people are water skiing behind a boat.,0.5493651032447815
1411,13138974615,a baby is in a bathtub and is getting his hair washed by a woman.,0.5063661932945251
1412,2404094215,a woman is walking through a shallow stream with a backpack.,0.3591723144054413
1413,5244004782,a woman is walking in the snow and then falls down.,0.3843666911125183
1414,8023214726,a man and a woman are on stage and one of them is talking into a microphone.,0.4842331707477569
1415,6086995991,a person is driving a car down a street and then a car is shown.,0.311985969543457
1416,4687190278,a woman is holding a small child and the baby is crying.,0.3679952323436737
1417,8715674793,a little girl is being pushed in a stroller while a little girl is riding in a,0.3927932977676391
1418,6907849840,two people are scuba diving and one of them is waving at the camera.,0.4773054718971252
1419,3145413102,a group of people are sitting around a table and a woman is blowing out candles.,0.4839717745780945
1420,3629931861,a man is walking a dog on a leash down the street.,0.5178646445274353
1421,6972796508,a little girl is pushing a dog in a store while a dog is following her.,0.4319520890712738
1422,5569333947,a baby is in a bathtub and is crying and then she is crying.,0.3331260085105896
1423,5091773135,a band is playing on stage and one of them is playing the guitar and the other is,0.4321960806846618
1424,13862156895,a man is kneeling down and getting his feet polished by a woman.,0.4414367973804474
1425,5289130217,a baby is sitting in a high chair and eating a potato.,0.5201640725135803
1426,8067459456,a baby is walking around in a living room and then turns around and walks away.,0.3684861361980438
1427,7713598836,a little girl is sitting on the floor opening a present.,0.4940449893474579
1428,5791176775,a person is petting a cat and the cat is walking away.,0.4948480427265167
1429,3001415728,a little girl is playing with a bowling ball and then throws it down the lane.,0.5083997845649719
1430,3843663025,a little girl is riding a pink tricycle on the driveway.,0.51922208070755
1431,11664231455,a cat is laying on the floor and a person is petting it.,0.5100852847099304
1432,4959773843,a dog is walking around a room and a person is talking to them.,0.3736028671264648
1433,3126473841,a car is driving down a snowy road in the snow.,0.4892042875289917
1434,7180065089,a group of kids are playing with a rope in a mall.,0.4727669656276703
1435,2643443060,a little boy is eating a pizza and talking to someone.,0.4566117823123932
1436,2528916736,a woman is sitting on a chair and a baby is sitting on a woman's lap,0.3975358605384826
1437,2448845143,two young boys are sitting in a car and one of them is talking.,0.4778136909008026
1438,5608080109,a little boy is playing with his family and the dog is playing with him.,0.3242973089218139
1439,3278126113,a woman is holding a toddler and the baby is walking around.,0.4014980494976043
1440,5548384533,a boy jumps over a high bar onto a mat and lands on a mat.,0.5176819562911987
1441,11574216014,two women are dancing on a ledge and then the woman is dancing.,0.2334386706352234
1442,2580212838,a baby is being held up by a man and the man is holding the baby.,0.4433833658695221
1443,2708891748,a man is talking to another man in a hat and he is crying.,0.3928203880786896
1444,11595682706,a little boy is dancing in the living room and a little boy is holding a little boy,0.3508628606796264
1445,3389558639,two boys are sitting at a restaurant and one of them is talking to the other.,0.510824978351593
1446,13718923365,a woman is holding a baby in a baby carrier and waving bye bye.,0.4339986145496368
1447,4343005466,a man is singing into a microphone while a microphone is playing music.,0.3650153875350952
1448,7388615272,a man is holding a baby and the baby is jumping up and down.,0.467766135931015
1449,6125230861,a young boy is sitting in a chair and opening a present.,0.517916738986969
1450,10028257205,a group of people are riding bikes down a road.,0.5280847549438477
1451,4225666289,a baby is sitting on a chair and a woman is pushing the chair.,0.3559393584728241
1452,4827298696,a woman is holding a baby in her arms and talking to the camera.,0.5791022777557373
1453,3741339360,a baby is swinging in a swing while a man is talking to him.,0.4571644365787506
1454,2422465594,a cat is walking across the yard and a person is walking around.,0.3707791864871979
1455,3355340028,a baby is sitting on the floor and a woman is holding a baby in her hand.,0.4141181111335754
1456,4443034176,a person is snowboarding down a hill and jumps over a small jump.,0.4736739993095398
1457,12101954246,a cat is walking around and a person is picking up trash.,0.3043436408042907
1458,3912033736,two young children play with a ball in a playground.,0.4807167649269104
1459,5851977929,a group of people are sitting in a living room and one of them is talking.,0.4609504044055938
1460,3857389425,a man is sitting in a chair and another man is getting his arm pierced.,0.4366897642612457
1461,7372048498,a baby is crawling on the floor and then he is crawling.,0.3633717596530914
1462,5571958942,a little girl is dancing around in a circle and then a little girl is walking around.,0.3450230956077575
1463,7536107096,a person is feeding a flock of pigeons in a park.,0.4214906692504883
1464,6213951503,a man sitting in a chair is talking to a computer and then he falls off.,0.3080957531929016
1465,3128773054,a man is holding a glass of beer and then takes a sip of it.,0.540221631526947
1466,4562891355,a young boy is playing with a toy train set on the floor.,0.5545647144317627
1467,4225570507,a woman is holding a baby and the baby shakes her head.,0.5043817758560181
1468,3508141028,a young girl is playing a piano while another person is singing.,0.3713266551494598
1469,3916729882,a dog chases a toy car while a dog chases it.,0.3423098623752594
1470,3602739689,two people are standing on a boat and they are talking to each other.,0.4486643373966217
1471,5133202391,a little boy is walking around with a toy watering can.,0.4912059009075165
1472,9380153788,a cat is watching a tv show and a person is watching a cat on the screen.,0.3386818468570709
1473,6612282627,a baby is laying on a bed and holding a stuffed animal.,0.4280974268913269
1474,6449853347,a man and a woman are standing outside and talking to a man.,0.3728208541870117
1475,7267930490,a person is showing a robot robot and then puts it on the floor.,0.2978189289569855
1476,2884892556,a man and woman are sitting in chairs and talking into a microphone.,0.4821495711803436
1477,5545509498,a little boy is walking around with a toy and then he falls down.,0.3092435598373413
1478,5017765978,a man is skating on the ice and another man comes up and kicks him.,0.3463239669799804
1479,6241168740,a dog is running around with a person and then the dog is running around.,0.2556987702846527
1480,5278313911,a woman is feeding a young boy while he is sitting in a high chair.,0.4908590018749237
1481,6800097641,a group of people are playing football in a field.,0.5529081225395203
1482,11264199933,a man is using a hose to spray a fire on a skateboard.,0.4577665328979492
1483,4070572848,a boy is sitting on a bench and talking to someone else.,0.4213233292102813
1484,4782721238,a woman is playing with a baby and the baby is laughing.,0.463587999343872
1485,6047939514,a baby is in a bathtub and is playing with a baby.,0.3953482210636139
1486,9155351567,a woman is helping a young boy to paint a small nails.,0.3157490193843841
1487,2568324599,a group of people are walking through the snow and a dog is running in the snow.,0.3808324337005615
1488,4529867315,a person is playing with a tabletop that has a picture of a cartoon.,0.314336895942688
1489,3683801586,a band is playing on stage and the audience is cheering.,0.3829675018787384
1490,5039039581,two young boys play with a ball on a muddy surface.,0.3644428849220276
1491,4581248625,a group of people are dancing and shaking their heads to the music.,0.5131217837333679
1492,3759767103,a man is riding a skateboard and jumps off a ramp and falls.,0.4026428163051605
1493,6542479009,a group of men are playing football in a field.,0.5584008097648621
1494,6711291835,two men are playing football in a field and one of them is tackled.,0.4191296994686126
1495,3941029734,a group of people are standing around a room and a man is holding a microphone.,0.3082156479358673
1496,4392747521,a group of people are climbing a mountain and one man is trying to climb up a mountain,0.3904596269130707
1497,8846660886,a giraffe is sitting on the ground and watching a giraffe.,0.4240434169769287
1498,2607471948,a woman is holding a baby and the baby is waving at the camera.,0.5059245228767395
1499,3656309376,a baseball player throws a ball to another player who catches it.,0.4642968475818634
1500,5594803027,two men are rock climbing and one of them is trying to get the other to go down,0.3543553948402405
1501,4747636840,a little boy runs up to the playground and runs to the top of the playground.,0.3856333196163177
1502,6302828147,a person is walking a dog on a leash and then a dog is running around.,0.3349145054817199
1503,8480351148,a group of kids are swinging on a swing set.,0.5558879971504211
