video_id,video_path,caption,result1,action_caption,video_frames
9580587612,/mnt/adithya/train/9580587612.mp4,a little girl is trying to get a giant bow out of a large pink ribbon.,celebrating,celebrating. a little girl is trying to get a giant bow out of a large pink ribbon.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 17, 18, 19, 24, 24, 24, 25, 25, 26, 26, 27, 28, 29, 29, 29, 30, 33, 33, 33]"
4748191834,/mnt/adithya/train/4748191834.mp4,a little boy is blowing out the candles on a cake while his mother watches.,eating cake,eating cake. a little boy is blowing out the candles on a cake while his mother watches.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 12, 12, 12, 13, 13, 13, 13, 13, 14, 14, 14, 15, 15, 16, 17, 19, 20, 24]"
4664554429,/mnt/adithya/train/4664554429.mp4,a little girl is trying to blow out the candles on a cake.,eating cake,eating cake. a little girl is trying to blow out the candles on a cake.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 30, 30, 31, 31, 32, 32, 32, 33, 34, 34, 34, 34, 35, 37, 37, 37]"
5042559752,/mnt/adithya/test/5042559752.mp4,two men are moon walking back and forth in a shopping mall.,salsa dancing,salsa dancing. two men are moon walking back and forth in a shopping mall.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 18, 22, 22, 23, 23, 24, 24, 24, 25, 25, 26, 28, 29, 29, 30, 30, 31]"
12843838795,/mnt/adithya/test/12843838795.mp4,a person is parachuting and then a man is jumping off of a plane.,abseiling,abseiling. a person is parachuting and then a man is jumping off of a plane.,"[1, 4, 7, 8, 9, 13, 15, 18, 19, 20, 29, 30, 31, 32, 35, 36, 104, 104, 104, 105, 114, 117, 121, 122, 123, 123, 126, 127, 130, 143, 144, 146]"
6991481998,/mnt/adithya/train/6991481998.mp4,a woman is walking with a small child on a trail.,riding mule,riding mule. a woman is walking with a small child on a trail.,"[0, 1, 2, 3, 4, 5, 6, 6, 6, 7, 8, 9, 10, 10, 10, 10, 11, 12, 13, 15, 16, 16, 17, 18, 19, 19, 20, 21, 22, 25, 26, 27]"
5043069974,/mnt/adithya/train/5043069974.mp4,a man is playing a guitar and singing while another man plays a guitar.,playing guitar,playing guitar. a man is playing a guitar and singing while another man plays a guitar.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 27, 27, 28, 28, 30, 31, 32, 34, 34, 34, 35, 37, 37, 38, 39, 41]"
2962441847,/mnt/adithya/test/2962441847.mp4,a man is sitting on a couch and then he hits the beer on the head with his,opening bottle,opening bottle. a man is sitting on a couch and then he hits the beer on the head with his,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 11, 11, 11, 11, 12, 12, 13, 13, 13, 13, 14, 14, 14, 14, 14, 15, 16]"
3958390317,/mnt/adithya/train/3958390317.mp4,a man is hammering on a frame of a house while another man is standing on a ladder,climbing ladder,climbing ladder. a man is hammering on a frame of a house while another man is standing on a ladder,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 9, 9, 10, 10, 11, 11, 11, 12, 12, 13, 14, 14, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]"
6491622339,/mnt/adithya/test/6491622339.mp4,a family is celebrating a birthday party and they are celebrating gifts.,blowing out candles,blowing out candles. a family is celebrating a birthday party and they are celebrating gifts.,"[0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
4800441694,/mnt/adithya/test/4800441694.mp4,a woman and two children are on a boat and they are waving their arms.,catching fish,catching fish. a woman and two children are on a boat and they are waving their arms.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11, 12, 13, 13, 13, 13, 14, 15]"
3192619327,/mnt/adithya/train/3192619327.mp4,a woman is holding a piece of paper and then a man is holding a book.,opening present,opening present. a woman is holding a piece of paper and then a man is holding a book.,"[1, 2, 4, 5, 6, 7, 8, 9, 11, 12, 13, 15, 16, 18, 21, 22, 44, 44, 44, 46, 47, 49, 51, 52, 54, 56, 56, 57, 58, 59, 59, 60]"
2581312980,/mnt/adithya/train/2581312980.mp4,a group of older people are sitting at a table and eating food.,singing,singing. a group of older people are sitting at a table and eating food.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 19, 22, 33, 33, 33, 33, 35, 35, 36, 37, 38, 38, 39, 40, 40, 40, 41, 41]"
5849618622,/mnt/adithya/train/5849618622.mp4,a group of people are outside and one of them is trying to roast a piece of wood,extinguishing fire,extinguishing fire. a group of people are outside and one of them is trying to roast a piece of wood,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 24, 37, 39, 40, 40, 41, 41, 41, 42, 42, 42, 44, 44, 44, 45, 46, 46]"
2792110147,/mnt/adithya/train/2792110147.mp4,a group of people are riding snowmobiles on a snowy mountain.,biking through snow,biking through snow. a group of people are riding snowmobiles on a snowy mountain.,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 23]"
10157549466,/mnt/adithya/train/10157549466.mp4,two young boys are sitting on a couch and one of them is singing.,crying,crying. two young boys are sitting on a couch and one of them is singing.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 19, 20, 20, 21, 21, 23, 23, 23, 23, 24, 25, 25, 25, 25, 25, 25]"
4422951968,/mnt/adithya/train/4422951968.mp4,a group of girls are laughing and talking and laughing.,slapping,slapping. a group of girls are laughing and talking and laughing.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 17, 18, 19, 28, 28, 28, 31, 31, 34, 34, 35, 35, 35, 35, 36, 37, 37, 38, 38]"
9788485073,/mnt/adithya/train/9788485073.mp4,a woman is standing in a river and she is trying to skip a rock.,tossing coin,tossing coin. a woman is standing in a river and she is trying to skip a rock.,"[0, 0, 0, 1, 1, 1, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]"
8208931952,/mnt/adithya/test/8208931952.mp4,a baby is crawling on the floor and then falls over.,sneezing,sneezing. a baby is crawling on the floor and then falls over.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 17, 17, 18, 18, 18, 19, 19, 20, 20, 21, 21, 21, 21, 22, 22]"
3726334221,/mnt/adithya/train/3726334221.mp4,a woman is shooting a gun at a target while a man watches.,playing paintball,playing paintball. a woman is shooting a gun at a target while a man watches.,"[0, 1, 2, 3, 4, 5, 6, 6, 6, 6, 7, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10]"
6188074487,/mnt/adithya/train/6188074487.mp4,a boat is backing up to the dock and a man is talking about it.,windsurfing,windsurfing. a boat is backing up to the dock and a man is talking about it.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 21, 23, 24, 25, 25, 25, 25, 26, 26, 27, 28, 29, 31, 32, 32, 32, 34, 38]"
10440265715,/mnt/adithya/train/10440265715.mp4,a boy is playing in the snow and then another boy tackles him.,shoveling snow,shoveling snow. a boy is playing in the snow and then another boy tackles him.,"[5, 6, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 26, 28, 30, 31, 80, 87, 87, 89, 95, 96, 97, 102, 104, 104, 106, 109, 112, 115, 115, 119]"
12807263145,/mnt/adithya/train/12807263145.mp4,a young boy is watching a fish in a fish tank.,petting animal (not cat),petting animal (not cat). a young boy is watching a fish in a fish tank.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 16, 17, 18, 19, 29, 29, 30, 30, 32, 32, 33, 33, 34, 34, 35, 35, 35, 36, 36, 36]"
7054879809,/mnt/adithya/train/7054879809.mp4,a baby is crawling on the floor and a man is playing with a toy.,egg hunting,egg hunting. a baby is crawling on the floor and a man is playing with a toy.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 30, 31, 34, 34, 38]"
11566764085,/mnt/adithya/train/11566764085.mp4,a boy is opening up a box and pulling out a toy.,opening present,opening present. a boy is opening up a box and pulling out a toy.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 21, 42, 44, 44, 46, 46, 50, 51, 52, 53, 54, 54, 54, 55, 55, 56, 56]"
2400074985,/mnt/adithya/train/2400074985.mp4,a woman is standing outside and she is throwing a bag and then she walks away.,cheerleading,cheerleading. a woman is standing outside and she is throwing a bag and then she walks away.,"[0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 47, 47, 50, 51, 52, 54, 57, 57, 59, 60, 60, 62, 62, 62, 66, 66]"
12841519884,/mnt/adithya/train/12841519884.mp4,a cat is laying on a bed and someone is petting it.,shaking hands,shaking hands. a cat is laying on a bed and someone is petting it.,"[0, 2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 16, 17, 19, 23, 61, 62, 64, 65, 66, 67, 70, 74, 75, 75, 79, 80, 80, 81, 81, 81]"
3146459116,/mnt/adithya/train/3146459116.mp4,a baby is crawling on the floor and then falls over.,crawling baby,crawling baby. a baby is crawling on the floor and then falls over.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15, 17, 18, 30, 30, 31, 32, 32, 32, 33, 33, 34, 35, 35, 35, 36, 37, 37, 37]"
3832090694,/mnt/adithya/train/3832090694.mp4,two people are riding an elephant through a park.,riding camel,riding camel. two people are riding an elephant through a park.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 29, 29, 30, 30, 30, 30, 32, 32, 35, 35, 36, 37, 37, 37, 38, 38]"
5246766161,/mnt/adithya/train/5246766161.mp4,a little girl is sitting on the floor and is picking up a bag of milk from a,shaking hands,shaking hands. a little girl is sitting on the floor and is picking up a bag of milk from a,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 18, 18, 19, 19, 19, 20, 20, 20, 21, 21, 21, 23, 23, 23, 24]"
5047997131,/mnt/adithya/train/5047997131.mp4,a baby is sitting on a couch and eating food and then he picks up a piece of,playing keyboard,playing keyboard. a baby is sitting on a couch and eating food and then he picks up a piece of,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 18, 20, 21, 21, 22, 22, 22, 22, 22, 22, 22, 23, 23, 23, 23, 24, 24]"
5510860729,/mnt/adithya/train/5510860729.mp4,a man is playing a guitar and singing into a microphone.,singing,singing. a man is playing a guitar and singing into a microphone.,"[0, 1, 1, 2, 3, 3, 3, 4, 5, 6, 7, 8, 8, 8, 9, 9, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 29]"
3625187482,/mnt/adithya/train/3625187482.mp4,two young girls play with a plastic bat and one of them throws a ball at the other,moving furniture,moving furniture. two young girls play with a plastic bat and one of them throws a ball at the other,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 23, 23, 24, 25, 26, 26, 26, 27, 27, 27, 28, 29, 30, 30, 30, 31]"
4571602887,/mnt/adithya/train/4571602887.mp4,a dog is outside and a person is shaking their head.,shaking hands,shaking hands. a dog is outside and a person is shaking their head.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 15, 16, 18, 19, 26, 27, 27, 27, 27, 28, 28, 29, 29, 30, 30, 31, 31, 32, 33, 33]"
4491371230,/mnt/adithya/train/4491371230.mp4,a little boy is walking around with a basket of easter eggs.,watering plants,watering plants. a little boy is walking around with a basket of easter eggs.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 11, 11, 12, 13, 13, 14, 14, 14, 15, 16, 16, 16, 16, 17, 17, 18, 19, 20]"
7729753698,/mnt/adithya/train/7729753698.mp4,a man is using a knife to cut a pineapple in half.,cutting pineapple,cutting pineapple. a man is using a knife to cut a pineapple in half.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 12, 13, 14, 15, 16, 17, 18]"
2769996915,/mnt/adithya/train/2769996915.mp4,a group of people are riding horses in a stadium.,riding mule,riding mule. a group of people are riding horses in a stadium.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 27, 27, 29, 30, 30, 35, 35, 36, 37, 38, 40, 40, 41, 43, 44, 44]"
5875494562,/mnt/adithya/train/5875494562.mp4,a cat is laying on a couch and a person is petting it.,playing monopoly,playing monopoly. a cat is laying on a couch and a person is petting it.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 17, 18, 19, 19, 20, 20, 21, 22, 23, 24, 25, 26, 26, 27]"
2540788340,/mnt/adithya/train/2540788340.mp4,a little boy is walking around in a room with toys.,pushing cart,pushing cart. a little boy is walking around in a room with toys.,"[0, 1, 2, 3, 4, 5, 6, 6, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 9, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21]"
3256551408,/mnt/adithya/train/3256551408.mp4,a little boy is making a pizza and then he puts cheese on a pizza.,making a sandwich,making a sandwich. a little boy is making a pizza and then he puts cheese on a pizza.,"[0, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18, 20, 58, 59, 59, 64, 66, 68, 68, 70, 70, 70, 73, 74, 75, 76, 76, 76]"
8882814466,/mnt/adithya/train/8882814466.mp4,a baby is sitting in a high chair and is trying to eat a string.,eating spaghetti,eating spaghetti. a baby is sitting in a high chair and is trying to eat a string.,"[0, 1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 39, 40, 41, 41, 41, 43, 43, 43, 46, 46, 47, 50, 51, 53, 59, 59]"
4592593030,/mnt/adithya/train/4592593030.mp4,a toddler is jumping on a trampoline and then he falls down.,climbing ladder,climbing ladder. a toddler is jumping on a trampoline and then he falls down.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 13, 13, 13, 13, 14, 14, 15, 15, 16, 17, 18, 19, 19, 19, 20, 21, 24, 25]"
4756237312,/mnt/adithya/train/4756237312.mp4,a man is holding a book while another man is holding a trophy.,auctioning,auctioning. a man is holding a book while another man is holding a trophy.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 39, 39, 39, 40, 40, 41, 41, 44, 44, 44, 45, 45, 47, 47, 47, 48]"
2444569873,/mnt/adithya/train/2444569873.mp4,a group of musicians are playing instruments and singing while a band plays the guitar.,playing saxophone,playing saxophone. a group of musicians are playing instruments and singing while a band plays the guitar.,"[0, 1, 2, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7, 7, 7, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]"
2876099069,/mnt/adithya/train/2876099069.mp4,a group of people are kayaking down a river.,surfing water,surfing water. a group of people are kayaking down a river.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 16, 16, 16, 16, 17, 18, 19, 20, 20, 21, 21, 22, 23, 23, 23]"
5617312439,/mnt/adithya/test/5617312439.mp4,a little boy is sitting in a high chair eating a burger.,eating cake,eating cake. a little boy is sitting in a high chair eating a burger.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 26, 30, 31, 31, 32, 33, 34, 34, 35, 35, 38, 38, 38, 39, 44, 45, 47]"
5588927672,/mnt/adithya/train/5588927672.mp4,a man is juggling three sticks that are on fire on the street.,spinning poi,spinning poi. a man is juggling three sticks that are on fire on the street.,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 30, 31, 32, 33, 33, 34, 34, 35, 36, 37, 38, 40, 40, 42, 42, 43]"
8529576419,/mnt/adithya/train/8529576419.mp4,a little girl is doing a somersault on the grass and then a man is talking,cartwheeling,cartwheeling. a little girl is doing a somersault on the grass and then a man is talking,"[0, 1, 2, 3, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 23]"
3367429683,/mnt/adithya/train/3367429683.mp4,an elderly man is sitting on a bench and talking to an older woman.,finger snapping,finger snapping. an elderly man is sitting on a bench and talking to an older woman.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 10, 10, 10, 11, 11, 12, 12, 13, 13, 13, 14, 15, 15, 16, 16, 16, 17, 18, 19, 21, 22]"
5169503584,/mnt/adithya/train/5169503584.mp4,a woman and a man are making a video of themselves and they are laughing.,playing bagpipes,playing bagpipes. a woman and a man are making a video of themselves and they are laughing.,"[0, 2, 3, 4, 6, 7, 8, 11, 14, 15, 16, 18, 19, 20, 21, 22, 55, 57, 61, 63, 66, 66, 68, 71, 71, 73, 75, 76, 77, 77, 79, 80]"
3480389765,/mnt/adithya/test/3480389765.mp4,two men are standing on a boat and talking about the weather.,catching fish,catching fish. two men are standing on a boat and talking about the weather.,"[0, 1, 2, 3, 4, 5, 6, 7, 7, 7, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 10, 10, 11, 12, 13]"
7002697331,/mnt/adithya/train/7002697331.mp4,a man is running and then a man is running and talking to him.,archery,archery. a man is running and then a man is running and talking to him.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 18, 19, 20, 21, 21, 23, 23, 23, 23, 24, 24, 25, 25, 25, 26]"
2712318761,/mnt/adithya/train/2712318761.mp4,two girls are dancing to music in a living room.,finger snapping,finger snapping. two girls are dancing to music in a living room.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 16, 17, 18, 21, 30, 30, 30, 30, 30, 31, 32, 32, 32, 32, 32, 32, 33, 33, 33, 33]"
5208873554,/mnt/adithya/train/5208873554.mp4,a man is riding a bike with a child on a bike.,swinging on something,swinging on something. a man is riding a bike with a child on a bike.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 23, 23, 24, 24, 25, 26, 27, 27, 31, 32, 33]"
7770957728,/mnt/adithya/train/7770957728.mp4,a little girl is feeding a goat through a fence.,petting animal (not cat),petting animal (not cat). a little girl is feeding a goat through a fence.,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 14, 15, 16, 17, 19, 21, 22, 60, 61, 61, 61, 63, 63, 63, 64, 67, 67, 68, 71, 73, 76, 77, 77]"
4006245844,/mnt/adithya/train/4006245844.mp4,a man is laying on the ground and is petting a chicken.,feeding birds,feeding birds. a man is laying on the ground and is petting a chicken.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 22, 22, 22, 23, 24, 24, 24, 27, 27, 27, 28, 28, 28, 29, 29, 29]"
3763693893,/mnt/adithya/train/3763693893.mp4,a man is playing a guitar and singing while another man plays the guitar.,hula hooping,hula hooping. a man is playing a guitar and singing while another man plays the guitar.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 19, 19, 19, 19, 19, 20, 20, 20, 20, 21, 21, 21, 21]"
3014424532,/mnt/adithya/train/3014424532.mp4,a person is playing a pinball machine and is playing a game.,playing controller,playing controller. a person is playing a pinball machine and is playing a game.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 19, 21, 26, 26, 27, 28, 29, 29, 32, 33, 33, 34, 36, 36, 37, 38, 39, 40]"
6043147104,/mnt/adithya/train/6043147104.mp4,a baby is laying on a bed and then sneezes.,sticking tongue out,sticking tongue out. a baby is laying on a bed and then sneezes.,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 39, 40, 42, 43, 47, 48, 50, 50, 51, 52, 55, 56, 56, 57, 58, 58]"
2403641837,/mnt/adithya/train/2403641837.mp4,a man is looking at a window and then a cat is shown walking around in the grass,archery,archery. a man is looking at a window and then a cat is shown walking around in the grass,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 17, 18, 28, 28, 28, 29, 30, 30, 31, 31, 31, 31, 32, 32, 32, 35, 35, 35]"
3353667980,/mnt/adithya/test/3353667980.mp4,a young boy is playing a song on a piano.,playing keyboard,playing keyboard. a young boy is playing a song on a piano.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 15, 18, 19, 22, 23, 23, 25, 26, 26, 27, 27, 27, 28, 30, 30, 30, 31, 31, 32]"
10576728026,/mnt/adithya/train/10576728026.mp4,a family is eating and eating their cake at a restaurant.,dining,dining. a family is eating and eating their cake at a restaurant.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 17, 19, 19, 19, 19, 19, 19, 19, 19, 20, 20, 20, 20, 20, 20, 20, 20]"
3143247956,/mnt/adithya/train/3143247956.mp4,two boys are playing ping pong on a ping pong table.,throwing ball,throwing ball. two boys are playing ping pong on a ping pong table.,"[0, 1, 2, 3, 4, 5, 6, 7, 7, 8, 9, 10, 11, 11, 12, 13, 15, 15, 15, 16, 16, 16, 17, 17, 18, 19, 20, 21, 22, 25, 26, 27]"
8260718865,/mnt/adithya/train/8260718865.mp4,a band is playing on stage and the man is playing the guitar.,playing drums,playing drums. a band is playing on stage and the man is playing the guitar.,"[0, 1, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 19, 20]"
7612846664,/mnt/adithya/train/7612846664.mp4,a man is walking through a garden and then a man is talking.,riding elephant,riding elephant. a man is walking through a garden and then a man is talking.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17, 20, 21, 21, 21, 22, 23, 24, 25, 25, 26, 28, 28, 28, 29, 29, 29]"
11585666326,/mnt/adithya/train/11585666326.mp4,a dog is running and jumping over a hurdle while a dog runs past him.,hurdling,hurdling. a dog is running and jumping over a hurdle while a dog runs past him.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 18, 18, 19, 20, 20, 20, 21, 24, 25, 26, 26, 26, 27, 29, 29, 29, 30]"
6429422487,/mnt/adithya/test/6429422487.mp4,a man is sitting in a chair and talking to the camera.,playing keyboard,playing keyboard. a man is sitting in a chair and talking to the camera.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 9, 10, 10, 10, 10, 11, 12, 13, 13, 13, 14, 15, 15, 15, 16, 17, 18, 19, 20, 21]"
3309878267,/mnt/adithya/test/3309878267.mp4,a man is singing and playing a guitar while another man is playing the guitar.,beatboxing,beatboxing. a man is singing and playing a guitar while another man is playing the guitar.,"[0, 1, 2, 3, 4, 5, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 10, 10, 11, 11, 11, 12, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22]"
3470364154,/mnt/adithya/train/3470364154.mp4,two people are talking to each other and making faces.,beatboxing,beatboxing. two people are talking to each other and making faces.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 21, 21, 21, 21, 22, 23, 23, 24, 28, 30, 30, 30, 31, 31, 32, 32]"
3962139149,/mnt/adithya/train/3962139149.mp4,a group of people are sitting around a table and playing dominoes.,arm wrestling,arm wrestling. a group of people are sitting around a table and playing dominoes.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 19, 20, 21, 27, 28, 30, 30, 31, 31, 33, 34, 34, 35, 35, 35, 36, 37, 37, 38]"
8760033230,/mnt/adithya/train/8760033230.mp4,a group of people are playing instruments and singing while playing instruments.,recording music,recording music. a group of people are playing instruments and singing while playing instruments.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 18, 36, 40, 40, 42, 42, 42, 44, 45, 46, 47, 47, 51, 53, 54, 58, 58]"
2904483441,/mnt/adithya/train/2904483441.mp4,a group of people are outside and one of them pours milk into a bowl.,barbequing,barbequing. a group of people are outside and one of them pours milk into a bowl.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 18, 19, 21, 22, 22, 23, 24, 25, 27, 27, 28, 28, 29, 30, 31, 31, 32, 32]"
2758143839,/mnt/adithya/train/2758143839.mp4,a group of people are on a stage and they are holding a trophy and they are holding,tango dancing,tango dancing. a group of people are on a stage and they are holding a trophy and they are holding,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 8, 9, 9, 9, 10, 11, 11, 12, 12, 13, 13, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28]"
4610034365,/mnt/adithya/train/4610034365.mp4,a group of people are on stage and they are playing instruments.,playing accordion,playing accordion. a group of people are on stage and they are playing instruments.,"[0, 1, 2, 3, 3, 4, 5, 5, 6, 7, 7, 8, 9, 9, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26]"
5347661971,/mnt/adithya/train/5347661971.mp4,a woman is holding a baby in her lap and then the baby is crying.,using computer,using computer. a woman is holding a baby in her lap and then the baby is crying.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 23, 24, 24, 25, 25, 25, 26, 26, 27, 28, 28, 28, 28, 29, 29, 30]"
6755588887,/mnt/adithya/train/6755588887.mp4,a man and a young boy are playing with a ball outside.,playing cricket,playing cricket. a man and a young boy are playing with a ball outside.,"[0, 1, 2, 3, 3, 3, 4, 5, 5, 6, 7, 8, 9, 10, 11, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 21, 22, 23, 24, 25, 26, 27]"
2399794335,/mnt/adithya/train/2399794335.mp4,a person is walking through a city street with a lot of people.,abseiling,abseiling. a person is walking through a city street with a lot of people.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 11, 11, 11, 12, 12, 12, 13, 13, 13, 13, 14, 14, 14, 14, 14, 16, 17, 18, 19, 20]"
6089205646,/mnt/adithya/train/6089205646.mp4,a woman is playing with a baby in a high chair and the baby is trying to get,carrying baby,carrying baby. a woman is playing with a baby in a high chair and the baby is trying to get,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 20, 21, 22, 23, 24, 25, 27, 28, 31, 32, 33, 36]"
7071234637,/mnt/adithya/train/7071234637.mp4,a group of kids are walking around a room with a dog on leashes.,training dog,training dog. a group of kids are walking around a room with a dog on leashes.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 19, 20, 21, 21, 21, 21, 21, 22, 22, 22, 24, 25, 25, 25, 25, 25]"
